price,timestamp,cost,amount,symbol,datetime,type
0.13442,1710823218016,6100.282696027377,82.0,DOGE/USD:DOGE,2024-03-19T04:40:18.016Z,
0.13443,1710823218020,5058.394703563193,68.0,DOGE/USD:DOGE,2024-03-19T04:40:18.020Z,
0.13444,1710823219316,520.6783695328771,7.0,DOGE/USD:DOGE,2024-03-19T04:40:19.316Z,
0.13445,1710823219322,74.37709185570844,1.0,DOGE/USD:DOGE,2024-03-19T04:40:19.322Z,
0.13446,1710823219932,13238.137736129704,178.0,DOGE/USD:DOGE,2024-03-19T04:40:19.932Z,
0.13446,1710823220149,16138.628588427786,217.0,DOGE/USD:DOGE,2024-03-19T04:40:20.149Z,
0.13448,1710823220431,223.081499107674,3.0,DOGE/USD:DOGE,2024-03-19T04:40:20.431Z,
0.13449,1710823220612,5874.042679753142,79.0,DOGE/USD:DOGE,2024-03-19T04:40:20.612Z,
0.1345,1710823220612,24237.918215613383,326.0,DOGE/USD:DOGE,2024-03-19T04:40:20.612Z,
0.13451,1710823220612,4609.322726934801,62.0,DOGE/USD:DOGE,2024-03-19T04:40:20.612Z,
0.13451,1710823221916,3940.2274923797486,53.0,DOGE/USD:DOGE,2024-03-19T04:40:21.916Z,
0.1345,1710823222922,3568.7732342007434,48.0,DOGE/USD:DOGE,2024-03-19T04:40:22.922Z,
0.13453,1710823223131,18806.214227309894,253.0,DOGE/USD:DOGE,2024-03-19T04:40:23.131Z,
0.13451,1710823223575,13902.312095754962,187.0,DOGE/USD:DOGE,2024-03-19T04:40:23.575Z,
0.13449,1710823223733,18588.74265744665,250.0,DOGE/USD:DOGE,2024-03-19T04:40:23.733Z,
0.13448,1710823223740,16433.670434265317,221.0,DOGE/USD:DOGE,2024-03-19T04:40:23.740Z,
0.13447,1710823224544,46627.500557745225,627.0,DOGE/USD:DOGE,2024-03-19T04:40:24.544Z,
0.13448,1710823224551,6171.921475312314,83.0,DOGE/USD:DOGE,2024-03-19T04:40:24.551Z,
0.1345,1710823224722,3345.724907063197,45.0,DOGE/USD:DOGE,2024-03-19T04:40:24.722Z,
0.13449,1710823224819,29370.213398765707,395.0,DOGE/USD:DOGE,2024-03-19T04:40:24.819Z,
0.13447,1710823224823,14427.009741949878,194.0,DOGE/USD:DOGE,2024-03-19T04:40:24.823Z,
0.13446,1710823224824,33244.08746095493,447.0,DOGE/USD:DOGE,2024-03-19T04:40:24.824Z,
0.1345,1710823225270,74.34944237918215,1.0,DOGE/USD:DOGE,2024-03-19T04:40:25.270Z,
0.13449,1710823225574,74.3549706297866,1.0,DOGE/USD:DOGE,2024-03-19T04:40:25.574Z,
0.13448,1710823225574,28033.908387864365,377.0,DOGE/USD:DOGE,2024-03-19T04:40:25.574Z,
0.13447,1710823225579,15765.598274708113,212.0,DOGE/USD:DOGE,2024-03-19T04:40:25.579Z,
0.13445,1710823226710,11007.80959464485,148.0,DOGE/USD:DOGE,2024-03-19T04:40:26.710Z,
0.13441,1710823227937,595.1938099843761,8.0,DOGE/USD:DOGE,2024-03-19T04:40:27.937Z,
0.1344,1710823227937,595.2380952380952,8.0,DOGE/USD:DOGE,2024-03-19T04:40:27.937Z,
0.13439,1710823228977,2976.411935411861,40.0,DOGE/USD:DOGE,2024-03-19T04:40:28.977Z,
0.13437,1710823229771,17637.865594998882,237.0,DOGE/USD:DOGE,2024-03-19T04:40:29.771Z,
0.13439,1710823229775,50822.233797157525,683.0,DOGE/USD:DOGE,2024-03-19T04:40:29.775Z,
0.1344,1710823229813,20386.904761904763,274.0,DOGE/USD:DOGE,2024-03-19T04:40:29.813Z,
0.13442,1710823229876,1339.0864454694242,18.0,DOGE/USD:DOGE,2024-03-19T04:40:29.876Z,
0.13444,1710823230305,6991.966676584349,94.0,DOGE/USD:DOGE,2024-03-19T04:40:30.305Z,
0.13446,1710823231051,743.7156031533542,10.0,DOGE/USD:DOGE,2024-03-19T04:40:31.051Z,
0.13446,1710823231347,9891.417521939611,133.0,DOGE/USD:DOGE,2024-03-19T04:40:31.347Z,
0.13447,1710823231706,5874.916338216703,79.0,DOGE/USD:DOGE,2024-03-19T04:40:31.706Z,
0.13446,1710823231706,5875.353264911498,79.0,DOGE/USD:DOGE,2024-03-19T04:40:31.706Z,
0.13445,1710823231706,5875.790256600967,79.0,DOGE/USD:DOGE,2024-03-19T04:40:31.706Z,
0.13444,1710823231706,6396.90568283249,86.0,DOGE/USD:DOGE,2024-03-19T04:40:31.706Z,
0.13444,1710823232043,7438.262421898245,100.0,DOGE/USD:DOGE,2024-03-19T04:40:32.043Z,
0.13438,1710823232549,5878.8510194969485,79.0,DOGE/USD:DOGE,2024-03-19T04:40:32.549Z,
0.13437,1710823233346,74.4213738185607,1.0,DOGE/USD:DOGE,2024-03-19T04:40:33.346Z,
0.13436,1710823234416,1935.099732063114,26.0,DOGE/USD:DOGE,2024-03-19T04:40:34.416Z,
0.13435,1710823234416,19352.43766282099,260.0,DOGE/USD:DOGE,2024-03-19T04:40:34.416Z,
0.13435,1710823236450,1265.3516933382955,17.0,DOGE/USD:DOGE,2024-03-19T04:40:36.450Z,
0.13436,1710823236523,74.42691277165824,1.0,DOGE/USD:DOGE,2024-03-19T04:40:36.523Z,
0.13439,1710823236807,4836.669395044274,65.0,DOGE/USD:DOGE,2024-03-19T04:40:36.807Z,
