date,open,high,low,close,volume
1712527440000,0.19663,0.19676,0.19629,0.19649,1277665.35256429
1712527500000,0.1965,0.1966,0.19585,0.1964,2236262.1466641
1712527560000,0.19641,0.19659,0.19616,0.19654,1080528.11088653
1712527620000,0.19656,0.19706,0.19656,0.19704,386945.06600267
1712527680000,0.19703,0.19713,0.19686,0.19688,589188.30370209
1712527740000,0.19688,0.19711,0.19688,0.19695,300484.27213867
1712527800000,0.19695,0.1973,0.19687,0.1973,323322.72256482
1712527860000,0.1973,0.19746,0.19716,0.19744,476408.37798515
1712527920000,0.19744,0.19781,0.19732,0.19777,719248.53761993
1712527980000,0.19774,0.19798,0.19767,0.19793,290635.19300576
1712528040000,0.19797,0.19808,0.19791,0.19808,216820.38247059
1712528100000,0.19809,0.19809,0.19775,0.19777,837961.31389242
1712528160000,0.19783,0.1979,0.1975,0.1979,459445.70323865
1712528220000,0.1979,0.1983,0.1979,0.19823,654598.29763537
1712528280000,0.19828,0.19858,0.19828,0.19853,578057.1161721
1712528340000,0.19856,0.19861,0.19823,0.19831,314919.07795553
1712528400000,0.19832,0.19836,0.19798,0.19814,332375.73001712
1712528460000,0.19815,0.19821,0.19793,0.19807,409053.10965927
1712528520000,0.19807,0.19807,0.19779,0.19779,583508.60208927
1712528580000,0.19778,0.19778,0.19753,0.19777,544197.29762126
1712528640000,0.19775,0.19802,0.19754,0.19801,531435.29136733
1712528700000,0.198,0.19803,0.19784,0.19794,572218.48996358
1712528760000,0.19794,0.19799,0.19766,0.19786,304055.37030834
1712528820000,0.19787,0.198,0.19777,0.19796,506339.05772528
1712528880000,0.19801,0.19806,0.19789,0.19806,540984.62362517
1712528940000,0.19807,0.19807,0.19788,0.19791,324687.64823081
1712529000000,0.19791,0.19796,0.19751,0.19761,1022261.85331456
1712529060000,0.19761,0.19796,0.19757,0.19791,240271.04219646
1712529120000,0.1979,0.19799,0.19749,0.19757,629523.44173471
1712529180000,0.19753,0.19753,0.19705,0.19708,467143.29071698
1712529240000,0.19713,0.19728,0.19698,0.19728,463584.96695793
1712529300000,0.19728,0.19739,0.19715,0.19718,994138.30383312
1712529360000,0.19723,0.19744,0.19723,0.19744,279284.27316094
1712529420000,0.19745,0.19772,0.19739,0.19772,317243.64525309
1712529480000,0.19772,0.19772,0.19742,0.19761,353149.92886015
1712529540000,0.19762,0.19762,0.1974,0.19742,307543.25617041
1712529600000,0.19745,0.19745,0.19714,0.19714,304913.50812794
1712529660000,0.19714,0.19723,0.19714,0.19723,176254.51182889
1712529720000,0.19724,0.19758,0.19724,0.19758,246707.46892715
1712529780000,0.19759,0.19761,0.19745,0.19745,226729.49433625
1712529840000,0.19745,0.19772,0.19745,0.19767,313875.24349599
1712529900000,0.19767,0.19769,0.19709,0.19723,1312229.14039415
1712529960000,0.1972,0.1972,0.19698,0.19715,191877.7405736
1712530020000,0.19715,0.19715,0.19704,0.19712,278732.63567612
1712530080000,0.19714,0.1972,0.19701,0.19718,580773.00594702
1712530140000,0.19719,0.19719,0.19696,0.19697,370019.17827885
1712530200000,0.19698,0.19702,0.19687,0.1969,313119.35766463
1712530260000,0.19692,0.19706,0.19688,0.19703,337306.87020132
1712530320000,0.19704,0.19704,0.19668,0.19684,777255.59962803
1712530380000,0.19685,0.19692,0.19679,0.19679,558629.29862297
1712530440000,0.19685,0.19698,0.19678,0.19698,232719.12193373
1712530500000,0.19699,0.19704,0.19681,0.1969,318116.55120507
1712530560000,0.19689,0.19694,0.19661,0.19661,256343.00274301
