date,open,high,low,close,volume
1712574120000,0.20733,0.20736,0.20713,0.20713,21972.877
1712574180000,0.20711,0.20718,0.20705,0.20711,121962.9886
1712574240000,0.20715,0.2072,0.20689,0.20704,396662.7549
1712574300000,0.20707,0.20712,0.20692,0.20699,32829.9962
1712574360000,0.20709,0.2072,0.20706,0.20709,16434.5707
1712574420000,0.20736,0.20746,0.20719,0.20719,45467.7159
1712574480000,0.20717,0.20717,0.20697,0.20711,71802.3171
1712574540000,0.20705,0.20705,0.20701,0.20701,4252.9891
1712574600000,0.20703,0.20703,0.2069,0.20691,32837.2314
1712574660000,0.20689,0.2069,0.2066,0.2068,105323.5477
1712574720000,0.20683,0.20687,0.20666,0.20666,14789.2473
1712574780000,0.2067,0.2067,0.20621,0.20656,261542.7303
1712574840000,0.20652,0.20672,0.2065,0.20667,58635.7234
1712574900000,0.20668,0.20682,0.20658,0.2068,52218.3716
1712574960000,0.20682,0.20714,0.20671,0.20689,116236.184
1712575020000,0.20688,0.20688,0.20668,0.2068,32024.2147
1712575080000,0.20661,0.20701,0.20661,0.20686,86384.3609
1712575140000,0.20698,0.20702,0.2069,0.20698,61765.5123
1712575200000,0.207,0.20714,0.2067,0.207,121367.065
1712575260000,0.20704,0.20716,0.20701,0.20714,28944.5599
1712575320000,0.20712,0.20731,0.20708,0.20731,80970.4584
1712575380000,0.20738,0.20745,0.20715,0.20715,25088.5332
1712575440000,0.20717,0.20717,0.20705,0.20705,586.8032
1712575500000,0.2071,0.20719,0.2071,0.20719,5301.3484
1712575560000,0.20731,0.20745,0.20726,0.20729,54212.7896
1712575620000,0.2072,0.20745,0.2072,0.2073,56443.4735
1712575680000,0.20745,0.20748,0.2074,0.2074,38662.808
1712575740000,0.20739,0.20753,0.20723,0.20723,49177.9506
1712575800000,0.20718,0.20719,0.20684,0.20686,10440.2627
1712575860000,0.20692,0.20692,0.20664,0.20664,66434.516
1712575920000,0.20673,0.20685,0.20673,0.20682,19233.0799
1712575980000,0.20677,0.20707,0.20669,0.2067,531225.2311
1712576040000,0.20681,0.20685,0.20675,0.20675,14374.9958
1712576100000,0.20676,0.20678,0.20657,0.20665,83162.6773
1712576160000,0.20664,0.20691,0.20659,0.20691,123540.2761
1712576220000,0.20688,0.2071,0.20664,0.20667,755469.2492
1712576280000,0.20667,0.20815,0.20667,0.20761,1731129.2921
1712576340000,0.20762,0.20771,0.20746,0.20766,94668.9049
1712576400000,0.20762,0.20766,0.20736,0.20736,102020.4142
1712576460000,0.20733,0.20754,0.20719,0.20719,56689.6104
1712576520000,0.20715,0.20715,0.20699,0.20704,26226.4176
1712576580000,0.20698,0.20699,0.20662,0.20668,136114.1328
1712576640000,0.2067,0.20692,0.20662,0.2067,533468.363
1712576700000,0.2067,0.2067,0.20654,0.20654,171234.4173
1712576760000,0.20657,0.2067,0.20657,0.2067,49055.7435
1712576820000,0.2066,0.2066,0.20651,0.20654,155944.8421
1712576880000,0.20652,0.20652,0.20642,0.20643,676070.2386
1712576940000,0.20641,0.20657,0.2063,0.20635,403538.5265
1712577000000,0.20636,0.20636,0.20623,0.2063,150238.8244
1712577060000,0.20633,0.20661,0.20626,0.20661,54174.5191
1712577120000,0.20667,0.20673,0.2065,0.20666,35724.3746
1712577180000,0.20675,0.20693,0.20674,0.20676,74880.2584
1712577240000,0.20678,0.20705,0.20678,0.20695,37473.3751
1712577300000,0.20708,0.20708,0.20673,0.20682,30751.0735
1712577360000,0.20676,0.20676,0.20651,0.20651,89018.5824
1712577420000,0.20653,0.20675,0.20651,0.20675,142978.2805
1712577480000,0.20672,0.20702,0.20671,0.20702,30971.4711
1712577540000,0.20694,0.20694,0.20682,0.20684,5000.1227
1712577600000,0.20686,0.20719,0.20686,0.20702,95370.7532
1712577660000,0.20719,0.20752,0.20719,0.20752,388708.8764
1712577720000,0.20747,0.20758,0.20731,0.20744,395492.3844
1712577780000,0.20741,0.20744,0.20727,0.20734,368981.6241
1712577840000,0.20734,0.20753,0.20722,0.20753,412044.3194
1712577900000,0.20745,0.20751,0.20735,0.20751,243980.7138
1712577960000,0.20738,0.20741,0.20735,0.20736,40143.6826
1712578020000,0.20742,0.20742,0.20727,0.20734,186984.5837
1712578080000,0.20733,0.20767,0.20733,0.20767,119165.2539
1712578140000,0.20766,0.20805,0.20765,0.20794,305775.5546
1712578200000,0.2078,0.20821,0.2078,0.20803,160691.8743
1712578260000,0.208,0.2091,0.208,0.20895,943084.5217
1712578320000,0.20892,0.20899,0.20807,0.20807,342753.5248
