date,open,high,low,close,volume
1712574120000,0.20735,0.20744,0.20714,0.20714,48033.62
1712574180000,0.20707,0.20714,0.207,0.20713,30809.21
1712574240000,0.20712,0.20719,0.20695,0.2071,24140.06
1712574300000,0.2071,0.20718,0.20691,0.20708,37433.39
1712574360000,0.20713,0.20738,0.20697,0.20738,70955.27
1712574420000,0.20738,0.2075,0.20723,0.20723,55011.71
1712574480000,0.20721,0.20721,0.20702,0.20712,29245.84
1712574540000,0.20713,0.20713,0.20703,0.20709,26150.36
1712574600000,0.2071,0.2071,0.20695,0.20695,21061.17
1712574660000,0.20695,0.20701,0.20671,0.2068,43634.1
1712574720000,0.2068,0.20693,0.20675,0.20675,87590.84
1712574780000,0.20675,0.20675,0.20652,0.20659,33282.4
1712574840000,0.20653,0.20671,0.20653,0.20671,46961.06
1712574900000,0.20671,0.20678,0.20663,0.20674,39648.96
1712574960000,0.20678,0.20707,0.20678,0.20693,22826.88
1712575020000,0.20692,0.20701,0.20671,0.20681,51184.62
1712575080000,0.20681,0.20709,0.2066,0.20691,23918.3
1712575140000,0.20697,0.20707,0.20694,0.20707,50980.15
1712575200000,0.20707,0.2072,0.20675,0.20703,36483.95
1712575260000,0.207,0.20721,0.20695,0.20721,81543.05
1712575320000,0.20721,0.20742,0.2071,0.20742,44998.29
1712575380000,0.20742,0.20753,0.20712,0.20719,33703.57
1712575440000,0.20724,0.20725,0.20711,0.20712,49902.51
1712575500000,0.20717,0.20723,0.20716,0.20722,26635.66
1712575560000,0.20722,0.20746,0.20722,0.20732,18270.68
1712575620000,0.20732,0.2075,0.20723,0.20737,44473.56
1712575680000,0.20742,0.20755,0.20739,0.2074,58329.58
1712575740000,0.2074,0.20756,0.20732,0.20732,22081.83
1712575800000,0.20728,0.20728,0.20689,0.20692,40280.87
1712575860000,0.20692,0.20697,0.20666,0.20672,54367.11
1712575920000,0.20672,0.2069,0.20672,0.20672,96356.69
1712575980000,0.20677,0.20684,0.20671,0.20671,56040.48
1712576040000,0.2068,0.20689,0.20677,0.20677,7639.64
1712576100000,0.20677,0.20682,0.20659,0.20665,17734.57
1712576160000,0.20665,0.20688,0.2066,0.20682,38542.02
1712576220000,0.20689,0.20689,0.20665,0.20665,37560.1
1712576280000,0.20665,0.20766,0.20665,0.20765,33869.01
1712576340000,0.20765,0.20768,0.20748,0.20763,383907.54
1712576400000,0.20757,0.20765,0.20738,0.20738,133565.64
1712576460000,0.20738,0.2075,0.20716,0.20716,87584.6
1712576520000,0.20716,0.20716,0.20692,0.20698,87442.6
1712576580000,0.20693,0.20693,0.20658,0.20658,66980.73
1712576640000,0.20658,0.20686,0.20658,0.20672,128757.16
1712576700000,0.20672,0.20673,0.20656,0.2066,121432.11
1712576760000,0.20659,0.20677,0.20659,0.2067,34194.25
1712576820000,0.2067,0.2067,0.20657,0.20657,24283.2
1712576880000,0.20658,0.20658,0.20648,0.20649,31686.33
1712576940000,0.2066,0.2066,0.20642,0.20648,23802.68
1712577000000,0.20644,0.20644,0.20633,0.20637,103699.59
1712577060000,0.20636,0.2067,0.20632,0.20664,27029.0
1712577120000,0.20671,0.20679,0.20657,0.20679,31625.93
1712577180000,0.20679,0.20704,0.20678,0.20679,29294.14
1712577240000,0.20679,0.20713,0.20679,0.20702,28956.07
1712577300000,0.20709,0.20714,0.20679,0.20684,44036.55
1712577360000,0.20685,0.20685,0.20652,0.20652,23016.5
1712577420000,0.20653,0.20678,0.20652,0.20677,55632.01
1712577480000,0.20678,0.20706,0.20675,0.20706,97778.5
1712577540000,0.20705,0.2071,0.20684,0.20689,21585.54
1712577600000,0.20689,0.2072,0.20689,0.20698,42302.67
1712577660000,0.20704,0.20749,0.20703,0.20749,37399.0
1712577720000,0.20749,0.20754,0.20743,0.2075,91144.12
1712577780000,0.20749,0.20752,0.20739,0.2074,69017.02
1712577840000,0.2074,0.20754,0.20739,0.20754,17847.52
1712577900000,0.20754,0.20754,0.20745,0.20751,52999.78
1712577960000,0.20751,0.20751,0.20743,0.20743,17888.89
1712578020000,0.20747,0.20748,0.20732,0.20743,17672.64
1712578080000,0.20743,0.20767,0.20738,0.20766,43361.82
1712578140000,0.20765,0.20806,0.20765,0.20787,110480.63
1712578200000,0.20787,0.2083,0.20782,0.20811,144562.66
1712578260000,0.20807,0.20895,0.20801,0.20895,124934.0
1712578320000,0.20889,0.20898,0.20807,0.20807,203560.91
1712578380000,0.20807,0.20818,0.20787,0.20816,136115.88
1712578440000,0.20811,0.20882,0.2081,0.20866,109583.27
1712578500000,0.20866,0.20866,0.20812,0.20813,149276.25
1712578560000,0.20807,0.20816,0.20796,0.20802,70671.8
1712578620000,0.20803,0.20808,0.2078,0.20791,30742.26
1712578680000,0.20791,0.20814,0.20782,0.20803,38524.02
1712578740000,0.20789,0.20795,0.20751,0.20776,48439.75
1712578800000,0.20777,0.20778,0.2075,0.20778,118917.49
1712578860000,0.20777,0.20779,0.20737,0.20737,36212.39
1712578920000,0.20738,0.20746,0.20721,0.20737,38633.85
1712578980000,0.20737,0.20737,0.20716,0.20721,24798.22
1712579040000,0.20721,0.20726,0.20704,0.20705,66442.54
1712579100000,0.20705,0.20713,0.20689,0.2069,73872.41
1712579160000,0.2069,0.20694,0.20677,0.20689,59836.69
1712579220000,0.20682,0.20684,0.20652,0.20673,59240.95
1712579280000,0.20669,0.20669,0.20641,0.20641,67976.94
