date,open,high,low,close,volume
1712527440000,0.196344,0.196547,0.196151,0.19623,259304.43550680362
1712527500000,0.19627,0.196293,0.195647,0.196105,266529.54136862094
1712527560000,0.196172,0.196348,0.195888,0.196312,243156.47
1712527620000,0.196318,0.196832,0.196318,0.196831,225089.2063097508
1712527680000,0.1968,0.19699,0.196621,0.196661,270817.2576812021
1712527740000,0.196695,0.196931,0.196695,0.196767,232600.55
1712527800000,0.196723,0.197093,0.196667,0.197064,202315.01
1712527860000,0.197053,0.197272,0.196959,0.197222,217151.94
1712527920000,0.197242,0.197648,0.197121,0.19757,162736.97
1712527980000,0.19759,0.197763,0.197547,0.197763,207030.36
1712528040000,0.197765,0.197847,0.197713,0.197823,181596.06
1712528100000,0.197843,0.197845,0.19756,0.197586,161607.14
1712528160000,0.197586,0.197802,0.197318,0.197789,421236.61
1712528220000,0.197782,0.198209,0.197763,0.198143,197456.13544506053
1712528280000,0.198208,0.198417,0.198145,0.198411,234418.5745549395
1712528340000,0.198409,0.198444,0.19811,0.19815,192956.17
1712528400000,0.198195,0.198226,0.197854,0.197925,223637.74
1712528460000,0.197932,0.19804,0.197797,0.197923,202780.19
1712528520000,0.197914,0.197919,0.197668,0.197695,170829.43
1712528580000,0.197696,0.197699,0.197449,0.197686,202403.87
1712528640000,0.197683,0.197925,0.197474,0.197924,212666.13
1712528700000,0.197926,0.197926,0.197729,0.197803,174089.73
1712528760000,0.19782,0.19785,0.197522,0.197714,183997.38
1712528820000,0.19773,0.197845,0.197604,0.197838,169787.13
1712528880000,0.197874,0.197942,0.197759,0.19794,189803.24
1712528940000,0.197932,0.19801,0.197763,0.197773,173977.73836533507
1712529000000,0.197828,0.197844,0.197462,0.197527,182126.63
1712529060000,0.197491,0.19786,0.197461,0.197783,176222.0
1712529120000,0.19778,0.197842,0.19738,0.197428,173240.68
1712529180000,0.197429,0.197435,0.196904,0.196995,216647.26
1712529240000,0.197,0.197218,0.196839,0.197143,245094.73
1712529300000,0.197116,0.19732,0.197046,0.197056,207529.73
1712529360000,0.19709,0.197351,0.197078,0.197351,177413.37
1712529420000,0.197291,0.197581,0.197252,0.197551,188312.6
1712529480000,0.197492,0.197557,0.197266,0.19745,163279.93
