date,open,high,low,close,volume
1712574120000,0.207375,0.207423,0.207108,0.207148,282655.9934
1712574180000,0.207148,0.207192,0.207002,0.207173,235886.8926
1712574240000,0.207173,0.207215,0.206922,0.207081,255112.6792
1712574300000,0.207081,0.207203,0.206918,0.207098,221564.1923
1712574360000,0.207098,0.207405,0.206984,0.207392,151974.9446
1712574420000,0.207392,0.207525,0.207198,0.207228,156504.5349
1712574480000,0.207228,0.207228,0.206996,0.207125,126032.3644
1712574540000,0.207125,0.207125,0.206985,0.207076,121336.1884
1712574600000,0.207076,0.207116,0.206915,0.206975,138213.5433
1712574660000,0.206975,0.207008,0.206673,0.206755,109069.8717
1712574720000,0.206755,0.206935,0.206683,0.206711,243084.0165
1712574780000,0.206711,0.206749,0.206485,0.206556,285594.1183
1712574840000,0.206556,0.206745,0.206521,0.206698,168933.6874
1712574900000,0.206698,0.20679,0.206597,0.206756,158564.4946
1712574960000,0.206756,0.207136,0.206756,0.206916,219001.3288
1712575020000,0.206916,0.207052,0.20668,0.206769,197099.5154
1712575080000,0.206769,0.207082,0.206575,0.206916,596903.9671
1712575140000,0.206916,0.207054,0.206856,0.20703,206981.6912
1712575200000,0.20703,0.207172,0.20674,0.206986,202876.4715
1712575260000,0.206986,0.207202,0.206958,0.207173,83161.9954
1712575320000,0.207173,0.207423,0.207008,0.207423,144213.5004
1712575380000,0.207423,0.207527,0.207092,0.207248,276217.0692
1712575440000,0.207248,0.207266,0.207055,0.207147,406515.9071
1712575500000,0.207147,0.207262,0.207116,0.207227,133418.0819
1712575560000,0.207227,0.207473,0.207226,0.207326,192522.1425
1712575620000,0.207326,0.20753,0.2072,0.207405,416392.4926
1712575680000,0.207405,0.20755,0.207387,0.20742,112091.0274
1712575740000,0.20742,0.20755,0.207283,0.207311,198301.728
1712575800000,0.207311,0.207312,0.206865,0.206961,128576.279
1712575860000,0.206961,0.20697,0.206684,0.206778,193656.0491
1712575920000,0.206778,0.206936,0.206738,0.206744,253485.5626
1712575980000,0.206744,0.206833,0.206707,0.206814,149461.3847
1712576040000,0.206814,0.206901,0.206749,0.206759,172785.6759
1712576100000,0.206759,0.206832,0.206607,0.206655,185047.4764
1712576160000,0.206655,0.206914,0.206607,0.206904,259528.71
1712576220000,0.206904,0.206908,0.206607,0.206635,104026.1548
1712576280000,0.206635,0.207595,0.206615,0.207595,1067468.5118
1712576340000,0.207595,0.207652,0.207406,0.207539,1070243.5696
1712576400000,0.207539,0.207629,0.20728,0.207296,101609.0388
1712576460000,0.207296,0.20752,0.207085,0.207103,142724.7008
1712576520000,0.207103,0.207103,0.206897,0.206969,106536.3422
1712576580000,0.206969,0.206985,0.2066,0.206623,530993.1177
1712576640000,0.206623,0.206904,0.206608,0.206729,226333.711
1712576700000,0.206729,0.206748,0.206529,0.206547,192783.88
1712576760000,0.206547,0.206805,0.206544,0.206706,172622.4909
1712576820000,0.206706,0.206706,0.206524,0.206573,176659.3056
1712576880000,0.206573,0.206596,0.206428,0.206431,108140.0351
1712576940000,0.206431,0.206605,0.206376,0.206403,434769.8103
1712577000000,0.206403,0.206411,0.206278,0.206372,126290.6681
1712577060000,0.206372,0.206663,0.206271,0.206663,232222.5294
1712577120000,0.206663,0.206786,0.206514,0.206747,241329.3449
1712577180000,0.206747,0.207014,0.20672,0.206778,175327.9094
1712577240000,0.206778,0.207134,0.206746,0.20706,152846.3699
1712577300000,0.20706,0.207176,0.206716,0.20683,140648.6977
1712577360000,0.20683,0.20683,0.206513,0.206519,202244.0384
1712577420000,0.206519,0.206784,0.206513,0.206772,146309.2246
1712577480000,0.206772,0.207062,0.206719,0.207035,91150.2371
1712577540000,0.207035,0.207095,0.206789,0.206849,65607.003
1712577600000,0.206849,0.207178,0.206849,0.206974,167418.1555
1712577660000,0.206974,0.207494,0.206974,0.207494,228561.3731
1712577720000,0.207494,0.207546,0.207365,0.207475,323994.8394
1712577780000,0.207475,0.207523,0.207345,0.20738,148858.2501
1712577840000,0.20738,0.207533,0.207332,0.207533,197743.758
1712577900000,0.207533,0.207533,0.207396,0.207479,131825.7095
1712577960000,0.207479,0.207479,0.207364,0.207439,110925.2223
1712578020000,0.207439,0.20747,0.207277,0.207401,105533.0511
1712578080000,0.207401,0.20765,0.207312,0.207649,124042.4558
1712578140000,0.207649,0.20803,0.207649,0.207815,117130.4226
1712578200000,0.207815,0.208175,0.207773,0.208037,245712.0839
1712578260000,0.208037,0.208937,0.208,0.208889,432334.1008
1712578320000,0.208889,0.208927,0.208,0.208,357677.8136
1712578380000,0.208,0.208195,0.207824,0.208095,882595.5444
1712578440000,0.208095,0.208815,0.208073,0.20859,700420.9631
1712578500000,0.20859,0.208596,0.208025,0.20804,301618.1038
1712578560000,0.20804,0.208125,0.207916,0.207985,286988.9246
1712578620000,0.207985,0.208095,0.207759,0.20788,159781.2597
