type,datetime,price,cost,amount,symbol,timestamp
,2024-03-22T01:27:57.751Z,2.714e-05,223.6651038406,8241160.79,SHIB/USDT,1711070877751
,2024-03-22T01:27:58.297Z,2.714e-05,233.8151012502,8615147.43,SHIB/USDT,1711070878297
,2024-03-22T01:27:58.984Z,2.714e-05,207.778744465,7655812.25,SHIB/USDT,1711070878984
,2024-03-22T01:28:00.770Z,2.714e-05,222.4418929132,8196090.38,SHIB/USDT,1711070880770
,2024-03-22T01:28:01.135Z,2.714e-05,197.641396738,7282291.7,SHIB/USDT,1711070881135
,2024-03-22T01:28:01.941Z,2.714e-05,216.9019265718,7991964.87,SHIB/USDT,1711070881941
,2024-03-22T01:28:02.195Z,2.713e-05,196.2899762595,7235163.15,SHIB/USDT,1711070882195
,2024-03-22T01:28:02.306Z,2.713e-05,200.1311469239,7376747.03,SHIB/USDT,1711070882306
,2024-03-22T01:28:03.013Z,2.711e-05,198.6595519925,7327906.75,SHIB/USDT,1711070883013
,2024-03-22T01:28:03.372Z,2.711e-05,217.6213465357,8027345.87,SHIB/USDT,1711070883372
,2024-03-22T01:28:03.439Z,2.711e-05,202.0925498501,7454538.91,SHIB/USDT,1711070883439
,2024-03-22T01:28:03.991Z,2.711e-05,211.3519229076,7796087.16,SHIB/USDT,1711070883991
,2024-03-22T01:28:04.083Z,2.711e-05,205.3956975852,7576381.32,SHIB/USDT,1711070884083
,2024-03-22T01:28:04.263Z,2.711e-05,211.8087209856,7812936.96,SHIB/USDT,1711070884263
,2024-03-22T01:28:04.635Z,2.711e-05,238.860172603,8810777.3,SHIB/USDT,1711070884635
,2024-03-22T01:28:05.236Z,2.712e-05,203.2457954088,7494313.99,SHIB/USDT,1711070885236
,2024-03-22T01:28:05.652Z,2.712e-05,195.4693903368,7207573.39,SHIB/USDT,1711070885652
,2024-03-22T01:28:08.030Z,2.713e-05,212.6105860949,7836733.73,SHIB/USDT,1711070888030
,2024-03-22T01:28:08.123Z,2.714e-05,227.8601371688,8395730.92,SHIB/USDT,1711070888123
,2024-03-22T01:28:08.531Z,2.712e-05,196.753651428,7254928.15,SHIB/USDT,1711070888531
,2024-03-22T01:28:08.690Z,2.713e-05,218.0453756723,8037057.71,SHIB/USDT,1711070888690
,2024-03-22T01:28:09.118Z,2.712e-05,198.8161089864,7330977.47,SHIB/USDT,1711070889118
,2024-03-22T01:28:09.349Z,2.713e-05,214.2960932327,7898860.79,SHIB/USDT,1711070889349
,2024-03-22T01:28:10.653Z,2.713e-05,195.4709866715,7204975.55,SHIB/USDT,1711070890653
,2024-03-22T01:28:10.901Z,2.713e-05,195.4711532497,7204981.69,SHIB/USDT,1711070890901
,2024-03-22T01:28:11.528Z,2.713e-05,224.0601918986,8258761.22,SHIB/USDT,1711070891528
,2024-03-22T01:28:11.999Z,2.713e-05,201.6509014276,7432764.52,SHIB/USDT,1711070891999
,2024-03-22T01:28:12.907Z,2.713e-05,220.8932505682,8142029.14,SHIB/USDT,1711070892907
,2024-03-22T01:28:13.784Z,2.713e-05,233.9972744288,8625037.76,SHIB/USDT,1711070893784
,2024-03-22T01:28:14.000Z,2.713e-05,202.4964366354,7463930.58,SHIB/USDT,1711070894000
,2024-03-22T01:28:14.281Z,2.713e-05,228.1867123761,8410862.97,SHIB/USDT,1711070894281
,2024-03-22T01:28:15.510Z,2.713e-05,197.4975268622,7279672.94,SHIB/USDT,1711070895510
,2024-03-22T01:28:16.150Z,2.713e-05,221.8662680182,8177894.14,SHIB/USDT,1711070896150
,2024-03-22T01:28:16.245Z,2.712e-05,195.418467384,7205695.7,SHIB/USDT,1711070896245
,2024-03-22T01:28:16.618Z,2.712e-05,195.4208658768,7205784.14,SHIB/USDT,1711070896618
,2024-03-22T01:28:17.963Z,2.713e-05,205.9074701027,7589659.79,SHIB/USDT,1711070897963
,2024-03-22T01:28:18.013Z,2.713e-05,239.6713351421,8834181.17,SHIB/USDT,1711070898013
,2024-03-22T01:28:21.468Z,2.713e-05,201.7170641725,7435203.25,SHIB/USDT,1711070901468
,2024-03-22T01:28:22.178Z,2.713e-05,195.4705813493,7204960.61,SHIB/USDT,1711070902178
,2024-03-22T01:28:22.490Z,2.713e-05,195.4704663181,7204956.37,SHIB/USDT,1711070902490
,2024-03-22T01:28:23.344Z,2.713e-05,195.4689361861,7204899.97,SHIB/USDT,1711070903344
,2024-03-22T01:28:23.615Z,2.712e-05,202.00286574,7448483.25,SHIB/USDT,1711070903615
,2024-03-22T01:28:23.860Z,2.712e-05,195.4125180696,7205476.33,SHIB/USDT,1711070903860
,2024-03-22T01:28:25.326Z,2.712e-05,208.6026419496,7691837.83,SHIB/USDT,1711070905326
,2024-03-22T01:28:25.620Z,2.711e-05,232.0613606187,8559991.17,SHIB/USDT,1711070905620
,2024-03-22T01:28:26.002Z,2.71e-05,195.421889664,7211139.84,SHIB/USDT,1711070906002
,2024-03-22T01:28:27.653Z,2.71e-05,195.777220799,7224251.69,SHIB/USDT,1711070907653
,2024-03-22T01:28:28.150Z,2.71e-05,198.707558433,7332382.23,SHIB/USDT,1711070908150
,2024-03-22T01:28:28.667Z,2.71e-05,205.105122641,7568454.71,SHIB/USDT,1711070908667
,2024-03-22T01:28:28.825Z,2.71e-05,228.471809568,8430694.08,SHIB/USDT,1711070908825
,2024-03-22T01:28:29.515Z,2.709e-05,228.0058622289,8416606.21,SHIB/USDT,1711070909515
,2024-03-22T01:28:30.728Z,2.71e-05,194.894326918,7191672.58,SHIB/USDT,1711070910728
,2024-03-22T01:28:31.309Z,2.709e-05,194.8989603015,7194498.35,SHIB/USDT,1711070911309
,2024-03-22T01:28:31.858Z,2.709e-05,200.5731539532,7403955.48,SHIB/USDT,1711070911858
,2024-03-22T01:28:32.427Z,2.709e-05,203.8562899317,7525149.13,SHIB/USDT,1711070912427
,2024-03-22T01:28:33.585Z,2.71e-05,202.526859806,7473315.86,SHIB/USDT,1711070913585
,2024-03-22T01:28:34.164Z,2.71e-05,220.978594257,8154191.67,SHIB/USDT,1711070914164
,2024-03-22T01:28:35.254Z,2.71e-05,194.899907621,7191878.51,SHIB/USDT,1711070915254
,2024-03-22T01:28:35.931Z,2.71e-05,206.295483095,7612379.45,SHIB/USDT,1711070915931
,2024-03-22T01:28:36.865Z,2.71e-05,204.413567226,7542936.06,SHIB/USDT,1711070916865
,2024-03-22T01:28:37.371Z,2.71e-05,194.891909869,7191583.39,SHIB/USDT,1711070917371
,2024-03-22T01:28:37.693Z,2.709e-05,194.8971878028,7194432.92,SHIB/USDT,1711070917693
,2024-03-22T01:28:37.938Z,2.708e-05,220.5352202376,8143841.22,SHIB/USDT,1711070917938
,2024-03-22T01:28:38.059Z,2.708e-05,194.5482773576,7184205.22,SHIB/USDT,1711070918059
,2024-03-22T01:28:38.854Z,2.708e-05,195.1593061448,7206769.06,SHIB/USDT,1711070918854
,2024-03-22T01:28:39.157Z,2.708e-05,194.6031931604,7186233.13,SHIB/USDT,1711070919157
,2024-03-22T01:28:39.695Z,2.708e-05,194.6025670708,7186210.01,SHIB/USDT,1711070919695
,2024-03-22T01:28:40.589Z,2.708e-05,222.8736009848,8230192.06,SHIB/USDT,1711070920589
,2024-03-22T01:28:41.442Z,2.709e-05,207.8869828581,7673938.09,SHIB/USDT,1711070921442
,2024-03-22T01:28:42.186Z,2.708e-05,194.5512431592,7184314.74,SHIB/USDT,1711070922186
,2024-03-22T01:28:42.647Z,2.708e-05,199.4435454764,7364975.83,SHIB/USDT,1711070922647
,2024-03-22T01:28:42.761Z,2.708e-05,194.5557389808,7184480.76,SHIB/USDT,1711070922761
,2024-03-22T01:28:43.430Z,2.709e-05,194.6067136524,7183710.36,SHIB/USDT,1711070923430
,2024-03-22T01:28:44.124Z,2.709e-05,205.1551170018,7573094.02,SHIB/USDT,1711070924124
,2024-03-22T01:28:45.171Z,2.709e-05,261.3238551252,9646506.28,SHIB/USDT,1711070925171
,2024-03-22T01:28:45.578Z,2.709e-05,201.209983506,7427463.4,SHIB/USDT,1711070925578
,2024-03-22T01:28:47.741Z,2.709e-05,211.0977443799,7792460.11,SHIB/USDT,1711070927741
,2024-03-22T01:28:47.851Z,2.709e-05,232.2785875095,8574329.55,SHIB/USDT,1711070927851
,2024-03-22T01:28:48.165Z,2.709e-05,216.1689208623,7979657.47,SHIB/USDT,1711070928165
,2024-03-22T01:28:48.283Z,2.71e-05,194.606267197,7181043.07,SHIB/USDT,1711070928283
,2024-03-22T01:28:48.422Z,2.71e-05,194.610524607,7181200.17,SHIB/USDT,1711070928422
,2024-03-22T01:28:49.445Z,2.709e-05,202.7668227795,7484932.55,SHIB/USDT,1711070929445
,2024-03-22T01:28:49.706Z,2.709e-05,225.6340663584,8329053.76,SHIB/USDT,1711070929706
,2024-03-22T01:28:49.792Z,2.709e-05,196.287822612,7245766.8,SHIB/USDT,1711070929792
,2024-03-22T01:28:50.107Z,2.709e-05,227.1655423485,8385586.65,SHIB/USDT,1711070930107
,2024-03-22T01:28:52.565Z,2.709e-05,194.6123527068,7183918.52,SHIB/USDT,1711070932565
,2024-03-22T01:28:54.389Z,2.708e-05,227.7416393512,8409957.14,SHIB/USDT,1711070934389
,2024-03-22T01:28:56.036Z,2.708e-05,194.6095393584,7186467.48,SHIB/USDT,1711070936036
,2024-03-22T01:28:56.822Z,2.708e-05,201.8074285428,7452268.41,SHIB/USDT,1711070936822
,2024-03-22T01:28:57.159Z,2.708e-05,194.6042351988,7186271.61,SHIB/USDT,1711070937159
,2024-03-22T01:28:57.457Z,2.708e-05,194.6109166472,7186518.34,SHIB/USDT,1711070937457
,2024-03-22T01:28:58.283Z,2.708e-05,194.6060565996,7186338.87,SHIB/USDT,1711070938283
,2024-03-22T01:28:58.749Z,2.708e-05,215.5805277668,7960876.21,SHIB/USDT,1711070938749
,2024-03-22T01:28:59.765Z,2.708e-05,194.6108557172,7186516.09,SHIB/USDT,1711070939765
,2024-03-22T01:29:00.266Z,2.71e-05,31.05553768,1145960.8,SHIB/USDT,1711070940266
,2024-03-22T01:29:00.434Z,2.708e-05,200.114325742,7389746.15,SHIB/USDT,1711070940434
,2024-03-22T01:29:01.008Z,2.707e-05,190.7879813249,7047949.07,SHIB/USDT,1711070941008
,2024-03-22T01:29:02.896Z,2.707e-05,190.4930312068,7037053.24,SHIB/USDT,1711070942896
,2024-03-22T01:29:03.442Z,2.707e-05,211.4036092187,7809516.41,SHIB/USDT,1711070943442
,2024-03-22T01:29:04.186Z,2.707e-05,236.8478018021,8749457.03,SHIB/USDT,1711070944186
,2024-03-22T01:29:04.536Z,2.707e-05,190.4912321346,7036986.78,SHIB/USDT,1711070944536
,2024-03-22T01:29:06.580Z,2.708e-05,217.0101088592,8013667.24,SHIB/USDT,1711070946580
,2024-03-22T01:29:06.777Z,2.708e-05,194.5537873252,7184408.69,SHIB/USDT,1711070946777
,2024-03-22T01:29:07.143Z,2.708e-05,193.3833198588,7141186.11,SHIB/USDT,1711070947143
,2024-03-22T01:29:07.719Z,2.708e-05,201.3648668728,7435925.66,SHIB/USDT,1711070947719
,2024-03-22T01:29:08.101Z,2.708e-05,190.494301974,7034501.55,SHIB/USDT,1711070948101
,2024-03-22T01:29:08.685Z,2.708e-05,190.4999714428,7034710.91,SHIB/USDT,1711070948685
,2024-03-22T01:29:09.005Z,2.708e-05,222.3789639332,8211926.29,SHIB/USDT,1711070949005
,2024-03-22T01:29:09.435Z,2.707e-05,194.2363601378,7175336.54,SHIB/USDT,1711070949435
,2024-03-22T01:29:09.822Z,2.707e-05,190.4962176165,7037170.95,SHIB/USDT,1711070949822
,2024-03-22T01:29:10.394Z,2.707e-05,194.7637822726,7194820.18,SHIB/USDT,1711070950394
,2024-03-22T01:29:11.251Z,2.707e-05,190.5035760546,7037442.78,SHIB/USDT,1711070951251
,2024-03-22T01:29:12.067Z,2.707e-05,190.4958816778,7037158.54,SHIB/USDT,1711070952067
,2024-03-22T01:29:12.651Z,2.707e-05,190.4958814071,7037158.53,SHIB/USDT,1711070952651
,2024-03-22T01:29:13.778Z,2.707e-05,212.5021634173,7850098.39,SHIB/USDT,1711070953778
,2024-03-22T01:29:14.001Z,2.707e-05,190.4986049198,7037259.14,SHIB/USDT,1711070954001
,2024-03-22T01:29:14.988Z,2.707e-05,202.5244418625,7481508.75,SHIB/USDT,1711070954988
,2024-03-22T01:29:15.534Z,2.708e-05,190.4987368656,7034665.32,SHIB/USDT,1711070955534
,2024-03-22T01:29:16.160Z,2.708e-05,211.3389323944,7804244.18,SHIB/USDT,1711070956160
,2024-03-22T01:29:16.877Z,2.708e-05,217.34661198,8026093.5,SHIB/USDT,1711070956877
,2024-03-22T01:29:18.410Z,2.707e-05,190.4995986595,7037295.85,SHIB/USDT,1711070958410
,2024-03-22T01:29:19.416Z,2.707e-05,201.9515329239,7460344.77,SHIB/USDT,1711070959416
,2024-03-22T01:29:19.564Z,2.706e-05,196.231008765,7251700.25,SHIB/USDT,1711070959564
,2024-03-22T01:29:20.125Z,2.706e-05,207.576054477,7670955.45,SHIB/USDT,1711070960125
,2024-03-22T01:29:21.889Z,2.706e-05,190.2175726638,7029474.23,SHIB/USDT,1711070961889
,2024-03-22T01:29:22.273Z,2.706e-05,214.0164486702,7908959.67,SHIB/USDT,1711070962273
,2024-03-22T01:29:22.852Z,2.706e-05,196.9574009106,7278544.01,SHIB/USDT,1711070962852
,2024-03-22T01:29:22.962Z,2.706e-05,213.9122381748,7905108.58,SHIB/USDT,1711070962962
,2024-03-22T01:29:23.035Z,2.706e-05,190.1651474316,7027536.86,SHIB/USDT,1711070963035
,2024-03-22T01:29:23.702Z,2.707e-05,198.5484725394,7334631.42,SHIB/USDT,1711070963702
,2024-03-22T01:29:25.872Z,2.707e-05,212.7847920835,7860539.05,SHIB/USDT,1711070965872
,2024-03-22T01:29:26.200Z,2.707e-05,190.2111464242,7026640.06,SHIB/USDT,1711070966200
,2024-03-22T01:29:26.305Z,2.707e-05,217.1312752641,8021103.63,SHIB/USDT,1711070966305
,2024-03-22T01:29:28.177Z,2.707e-05,190.220010225,7026967.5,SHIB/USDT,1711070968177
,2024-03-22T01:29:29.486Z,2.707e-05,198.5507932505,7334717.15,SHIB/USDT,1711070969486
,2024-03-22T01:29:29.975Z,2.706e-05,206.4446977956,7629146.26,SHIB/USDT,1711070969975
,2024-03-22T01:29:30.655Z,2.706e-05,190.2109348458,7029228.93,SHIB/USDT,1711070970655
,2024-03-22T01:29:31.678Z,2.706e-05,191.8557880404,7090014.34,SHIB/USDT,1711070971678
,2024-03-22T01:29:31.839Z,2.706e-05,190.2171448452,7029458.42,SHIB/USDT,1711070971839
,2024-03-22T01:29:32.540Z,2.706e-05,206.9842520064,7649085.44,SHIB/USDT,1711070972540
,2024-03-22T01:29:33.023Z,2.706e-05,203.1236134422,7506415.87,SHIB/USDT,1711070973023
,2024-03-22T01:29:33.677Z,2.706e-05,190.212128733,7029273.05,SHIB/USDT,1711070973677
,2024-03-22T01:29:35.044Z,2.706e-05,199.6592953674,7378392.29,SHIB/USDT,1711070975044
,2024-03-22T01:29:36.057Z,2.706e-05,195.8950580532,7239285.22,SHIB/USDT,1711070976057
,2024-03-22T01:29:36.355Z,2.706e-05,190.2188277066,7029520.61,SHIB/USDT,1711070976355
,2024-03-22T01:29:36.884Z,2.706e-05,190.2130763742,7029308.07,SHIB/USDT,1711070976884
,2024-03-22T01:29:36.977Z,2.706e-05,199.2545221458,7363433.93,SHIB/USDT,1711070976977
,2024-03-22T01:29:37.422Z,2.706e-05,199.7250503556,7380822.26,SHIB/USDT,1711070977422
,2024-03-22T01:29:37.948Z,2.706e-05,190.2120794838,7029271.23,SHIB/USDT,1711070977948
,2024-03-22T01:29:38.367Z,2.706e-05,195.3218487792,7218102.32,SHIB/USDT,1711070978367
,2024-03-22T01:29:38.737Z,2.706e-05,205.8134767524,7605819.54,SHIB/USDT,1711070978737
,2024-03-22T01:29:40.193Z,2.706e-05,219.765552138,8121417.3,SHIB/USDT,1711070980193
,2024-03-22T01:29:40.858Z,2.706e-05,237.4743134742,8775843.07,SHIB/USDT,1711070980858
,2024-03-22T01:29:43.906Z,2.706e-05,190.1644839204,7027512.34,SHIB/USDT,1711070983906
,2024-03-22T01:29:46.097Z,2.706e-05,190.2171608106,7029459.01,SHIB/USDT,1711070986097
,2024-03-22T01:29:46.146Z,2.706e-05,240.6637990944,8893710.24,SHIB/USDT,1711070986146
,2024-03-22T01:29:46.944Z,2.706e-05,190.2174178806,7029468.51,SHIB/USDT,1711070986944
,2024-03-22T01:29:47.366Z,2.706e-05,202.0662728964,7467341.94,SHIB/USDT,1711070987366
,2024-03-22T01:29:49.040Z,2.706e-05,190.2108931734,7029227.39,SHIB/USDT,1711070989040
,2024-03-22T01:29:49.680Z,2.706e-05,190.2128907426,7029301.21,SHIB/USDT,1711070989680
,2024-03-22T01:29:50.376Z,2.706e-05,204.4481779824,7555365.04,SHIB/USDT,1711070990376
,2024-03-22T01:29:51.038Z,2.706e-05,190.219743417,7029554.45,SHIB/USDT,1711070991038
,2024-03-22T01:29:51.669Z,2.706e-05,199.9057264578,7387499.13,SHIB/USDT,1711070991669
,2024-03-22T01:29:52.370Z,2.707e-05,218.7262867659,8080025.37,SHIB/USDT,1711070992370
,2024-03-22T01:29:52.997Z,2.707e-05,206.7854802123,7638916.89,SHIB/USDT,1711070992997
,2024-03-22T01:29:53.568Z,2.707e-05,215.6549695021,7966567.03,SHIB/USDT,1711070993568
,2024-03-22T01:29:55.149Z,2.707e-05,199.944171421,7386190.3,SHIB/USDT,1711070995149
,2024-03-22T01:29:56.411Z,2.707e-05,201.4949786956,7443479.08,SHIB/USDT,1711070996411
,2024-03-22T01:29:57.264Z,2.707e-05,190.2173665688,7026869.84,SHIB/USDT,1711070997264
,2024-03-22T01:29:57.861Z,2.707e-05,208.6646479404,7708335.72,SHIB/USDT,1711070997861
,2024-03-22T01:29:58.302Z,2.707e-05,212.6694703644,7856278.92,SHIB/USDT,1711070998302
,2024-03-22T01:29:59.618Z,2.707e-05,190.2193987137,7026944.91,SHIB/USDT,1711070999618
,2024-03-22T01:30:00.160Z,2.708e-05,190.528567652,7035766.9,SHIB/USDT,1711071000160
,2024-03-22T01:30:00.707Z,2.708e-05,188.0196419392,6943118.24,SHIB/USDT,1711071000707
,2024-03-22T01:30:01.190Z,2.707e-05,179.3401560158,6625051.94,SHIB/USDT,1711071001190
,2024-03-22T01:30:02.142Z,2.706e-05,178.115063973,6582227.05,SHIB/USDT,1711071002142
,2024-03-22T01:30:02.335Z,2.706e-05,193.3230543024,7144237.04,SHIB/USDT,1711071002335
,2024-03-22T01:30:03.279Z,2.705e-05,169.2269972715,6256081.23,SHIB/USDT,1711071003279
,2024-03-22T01:30:03.465Z,2.705e-05,178.311919113,6591937.86,SHIB/USDT,1711071003465
,2024-03-22T01:30:05.622Z,2.706e-05,188.462281656,6964607.6,SHIB/USDT,1711071005622
,2024-03-22T01:30:07.181Z,2.705e-05,176.938155108,6541151.76,SHIB/USDT,1711071007181
,2024-03-22T01:30:07.787Z,2.704e-05,172.4063904992,6375975.98,SHIB/USDT,1711071007787
,2024-03-22T01:30:08.157Z,2.704e-05,189.2681421488,6999561.47,SHIB/USDT,1711071008157
,2024-03-22T01:30:08.807Z,2.704e-05,179.0359749568,6621152.92,SHIB/USDT,1711071008807
,2024-03-22T01:30:09.414Z,2.704e-05,168.7672718576,6241393.19,SHIB/USDT,1711071009414
,2024-03-22T01:30:12.404Z,2.704e-05,181.919864776,6727805.65,SHIB/USDT,1711071012404
,2024-03-22T01:30:13.119Z,2.704e-05,168.7690259424,6241458.06,SHIB/USDT,1711071013119
,2024-03-22T01:30:13.365Z,2.704e-05,177.7791844192,6574673.98,SHIB/USDT,1711071013365
,2024-03-22T01:30:15.096Z,2.703e-05,169.8165266823,6282520.41,SHIB/USDT,1711071015096
,2024-03-22T01:30:18.100Z,2.703e-05,168.4671685395,6232599.65,SHIB/USDT,1711071018100
,2024-03-22T01:30:18.645Z,2.704e-05,175.702275008,6497865.2,SHIB/USDT,1711071018645
,2024-03-22T01:30:18.977Z,2.704e-05,175.4628404048,6489010.37,SHIB/USDT,1711071018977
,2024-03-22T01:30:20.126Z,2.704e-05,172.4005998832,6375761.83,SHIB/USDT,1711071020126
,2024-03-22T01:30:20.711Z,2.704e-05,171.936533184,6358599.6,SHIB/USDT,1711071020711
,2024-03-22T01:30:20.911Z,2.705e-05,168.5238768835,6230087.87,SHIB/USDT,1711071020911
,2024-03-22T01:30:21.938Z,2.703e-05,4.81134e-05,1.78,SHIB/USDT,1711071021938
,2024-03-22T01:30:22.630Z,2.704e-05,168.5242425568,6232405.42,SHIB/USDT,1711071022630
,2024-03-22T01:30:22.940Z,2.704e-05,168.5176475008,6232161.52,SHIB/USDT,1711071022940
,2024-03-22T01:30:23.459Z,2.704e-05,176.0083756496,6509185.49,SHIB/USDT,1711071023459
,2024-03-22T01:30:24.511Z,2.704e-05,231.0483686576,8544688.19,SHIB/USDT,1711071024511
,2024-03-22T01:30:25.135Z,2.703e-05,186.3728698419,6895037.73,SHIB/USDT,1711071025135
,2024-03-22T01:30:26.985Z,2.702e-05,168.472843777,6235116.35,SHIB/USDT,1711071026985
,2024-03-22T01:30:27.443Z,2.703e-05,168.2634983004,6225064.68,SHIB/USDT,1711071027443
,2024-03-22T01:30:28.448Z,2.701e-05,169.5462053121,6277164.21,SHIB/USDT,1711071028448
,2024-03-22T01:30:29.023Z,2.701e-05,168.0200101239,6220659.39,SHIB/USDT,1711071029023
,2024-03-22T01:30:30.048Z,2.701e-05,168.1712677445,6226259.45,SHIB/USDT,1711071030048
,2024-03-22T01:30:30.967Z,2.701e-05,168.0214813586,6220713.86,SHIB/USDT,1711071030967
,2024-03-22T01:30:31.494Z,2.701e-05,173.6737697937,6429980.37,SHIB/USDT,1711071031494
,2024-03-22T01:30:32.858Z,2.701e-05,180.9951114678,6701040.78,SHIB/USDT,1711071032858
,2024-03-22T01:30:33.343Z,2.701e-05,171.1695624929,6337266.29,SHIB/USDT,1711071033343
,2024-03-22T01:30:33.767Z,2.701e-05,214.6822835489,7948251.89,SHIB/USDT,1711071033767
,2024-03-22T01:30:33.908Z,2.701e-05,174.8306369944,6472811.44,SHIB/USDT,1711071033908
,2024-03-22T01:30:34.464Z,2.701e-05,178.9255110029,6624417.29,SHIB/USDT,1711071034464
,2024-03-22T01:30:36.202Z,2.702e-05,168.0152230596,6218179.98,SHIB/USDT,1711071036202
,2024-03-22T01:30:36.760Z,2.702e-05,168.026942174,6218613.7,SHIB/USDT,1711071036760
,2024-03-22T01:30:37.306Z,2.703e-05,184.9542448914,6842554.38,SHIB/USDT,1711071037306
,2024-03-22T01:30:37.472Z,2.703e-05,172.0993788495,6366976.65,SHIB/USDT,1711071037472
,2024-03-22T01:30:38.096Z,2.703e-05,205.5205201761,7603422.87,SHIB/USDT,1711071038096
,2024-03-22T01:30:38.796Z,2.703e-05,174.0945193719,6440788.73,SHIB/USDT,1711071038796
,2024-03-22T01:30:40.168Z,2.703e-05,206.099276535,7624834.5,SHIB/USDT,1711071040168
,2024-03-22T01:30:41.063Z,2.704e-05,177.4971096288,6564242.22,SHIB/USDT,1711071041063
,2024-03-22T01:30:41.548Z,2.704e-05,168.0243465056,6213918.14,SHIB/USDT,1711071041548
,2024-03-22T01:30:42.330Z,2.705e-05,168.275092353,6220890.66,SHIB/USDT,1711071042330
,2024-03-22T01:30:44.633Z,2.704e-05,167.9686760128,6211859.32,SHIB/USDT,1711071044633
,2024-03-22T01:30:44.720Z,2.705e-05,176.8354357085,6537354.37,SHIB/USDT,1711071044720
,2024-03-22T01:30:44.929Z,2.704e-05,189.343764376,7002358.15,SHIB/USDT,1711071044929
,2024-03-22T01:30:45.243Z,2.703e-05,167.9728763355,6214312.85,SHIB/USDT,1711071045243
,2024-03-22T01:30:45.781Z,2.703e-05,168.025680792,6216266.4,SHIB/USDT,1711071045781
,2024-03-22T01:30:47.191Z,2.701e-05,167.9775412205,6219087.05,SHIB/USDT,1711071047191
,2024-03-22T01:30:47.495Z,2.702e-05,173.222386953,6410895.15,SHIB/USDT,1711071047495
,2024-03-22T01:30:47.712Z,2.701e-05,168.2128177677,6227797.77,SHIB/USDT,1711071047712
,2024-03-22T01:30:48.305Z,2.701e-05,201.3403272531,7454288.31,SHIB/USDT,1711071048305
,2024-03-22T01:30:48.532Z,2.701e-05,168.0224194159,6220748.59,SHIB/USDT,1711071048532
,2024-03-22T01:30:48.585Z,2.702e-05,201.3575531506,7452167.03,SHIB/USDT,1711071048585
,2024-03-22T01:30:49.372Z,2.701e-05,168.0181801964,6220591.64,SHIB/USDT,1711071049372
,2024-03-22T01:30:50.498Z,2.701e-05,174.980028224,6478342.4,SHIB/USDT,1711071050498
,2024-03-22T01:30:51.651Z,2.701e-05,207.49519562,7682162.0,SHIB/USDT,1711071051651
,2024-03-22T01:30:52.689Z,2.701e-05,173.6380018012,6428656.12,SHIB/USDT,1711071052689
,2024-03-22T01:30:52.751Z,2.701e-05,168.0204733454,6220676.54,SHIB/USDT,1711071052751
,2024-03-22T01:30:52.948Z,2.701e-05,214.7780080693,7951795.93,SHIB/USDT,1711071052948
,2024-03-22T01:30:53.753Z,2.701e-05,207.6745752423,7688803.23,SHIB/USDT,1711071053753
,2024-03-22T01:30:54.866Z,2.7e-05,194.5716174,7206356.2,SHIB/USDT,1711071054866
,2024-03-22T01:30:55.381Z,2.7e-05,167.77330335,6213826.05,SHIB/USDT,1711071055381
,2024-03-22T01:30:55.451Z,2.7e-05,170.65084482,6320401.66,SHIB/USDT,1711071055451
,2024-03-22T01:30:56.298Z,2.701e-05,171.4931784863,6349247.63,SHIB/USDT,1711071056298
,2024-03-22T01:30:56.899Z,2.701e-05,170.4883297779,6312044.79,SHIB/USDT,1711071056899
,2024-03-22T01:30:57.398Z,2.701e-05,196.2426510839,7265555.39,SHIB/USDT,1711071057398
,2024-03-22T01:30:57.585Z,2.7e-05,167.77882242,6214030.46,SHIB/USDT,1711071057585
,2024-03-22T01:30:58.493Z,2.7e-05,178.2719685,6602665.5,SHIB/USDT,1711071058493
,2024-03-22T01:30:59.431Z,2.7e-05,179.82962361,6660356.43,SHIB/USDT,1711071059431
,2024-03-22T01:31:00.491Z,2.701e-05,167.769095597,6211369.7,SHIB/USDT,1711071060491
,2024-03-22T01:31:00.573Z,2.701e-05,191.3738590052,7085296.52,SHIB/USDT,1711071060573
,2024-03-22T01:31:00.920Z,2.701e-05,189.2188383349,7005510.49,SHIB/USDT,1711071060920
,2024-03-22T01:31:01.561Z,2.701e-05,238.7822218273,8840511.73,SHIB/USDT,1711071061561
,2024-03-22T01:31:02.314Z,2.702e-05,189.222080005,7003037.75,SHIB/USDT,1711071062314
,2024-03-22T01:31:02.959Z,2.702e-05,188.9381611404,6992530.02,SHIB/USDT,1711071062959
,2024-03-22T01:31:03.999Z,2.702e-05,224.9436259336,8325078.68,SHIB/USDT,1711071063999
,2024-03-22T01:31:04.096Z,2.701e-05,188.8908329464,6993366.64,SHIB/USDT,1711071064096
,2024-03-22T01:31:04.359Z,2.701e-05,229.1918578357,8485444.57,SHIB/USDT,1711071064359
,2024-03-22T01:31:05.547Z,2.702e-05,188.9374561886,6992503.93,SHIB/USDT,1711071065547
,2024-03-22T01:31:05.821Z,2.703e-05,193.7279285391,7167144.97,SHIB/USDT,1711071065821
,2024-03-22T01:31:06.438Z,2.704e-05,188.6634836736,6977199.84,SHIB/USDT,1711071066438
,2024-03-22T01:31:07.039Z,2.704e-05,227.4977970928,8413380.07,SHIB/USDT,1711071067039
,2024-03-22T01:31:07.823Z,2.704e-05,200.8432282272,7427634.18,SHIB/USDT,1711071067823
