datetime,timestamp,type,price,symbol,amount,cost
2024-03-21T04:18:04.762Z,1710994684762,limit,2.68e-05,SHIB/USDT,24272071.0,650.4915028
2024-03-21T04:18:11.621Z,1710994691621,limit,2.683e-05,SHIB/USDT,1277365.0,34.27170295
2024-03-21T04:18:20.191Z,1710994700191,limit,2.684e-05,SHIB/USDT,21397167.0,574.29996228
2024-03-21T04:18:21.692Z,1710994701692,limit,2.683e-05,SHIB/USDT,31586935.0,847.47746605
2024-03-21T04:18:31.121Z,1710994711121,limit,2.686e-05,SHIB/USDT,87110419.0,2339.78585434
2024-03-21T04:18:38.470Z,1710994718470,limit,2.685e-05,SHIB/USDT,62141330.0,1668.4947105
2024-03-21T04:18:56.919Z,1710994736919,limit,2.685e-05,SHIB/USDT,53103495.0,1425.82884075
2024-03-21T04:18:57.509Z,1710994737509,market,2.685e-05,SHIB/USDT,21000000.0,563.85
2024-03-21T04:19:04.825Z,1710994744825,limit,2.686e-05,SHIB/USDT,38802095.0,1042.2242717
2024-03-21T04:19:13.751Z,1710994753751,limit,2.686e-05,SHIB/USDT,47881082.0,1286.08586252
2024-03-21T04:19:18.986Z,1710994758986,limit,2.688e-05,SHIB/USDT,25406.0,0.68291328
2024-03-21T04:19:24.233Z,1710994764233,limit,2.686e-05,SHIB/USDT,33671337.0,904.41211182
2024-03-21T04:19:28.684Z,1710994768684,limit,2.683e-05,SHIB/USDT,64289686.0,1724.89227538
2024-03-21T04:19:37.668Z,1710994777668,limit,2.683e-05,SHIB/USDT,32140134.0,862.31979522
2024-03-21T04:20:00.800Z,1710994800800,limit,2.68e-05,SHIB/USDT,46177437.0,1237.5553116
2024-03-21T04:20:15.290Z,1710994815290,limit,2.676e-05,SHIB/USDT,15223533.0,407.38174308
2024-03-21T04:20:22.666Z,1710994822666,limit,2.678e-05,SHIB/USDT,7094881.0,190.00091318
2024-03-21T04:21:17.343Z,1710994877343,limit,2.674e-05,SHIB/USDT,45928312.0,1228.12306288
2024-03-21T04:21:42.619Z,1710994902619,limit,2.675e-05,SHIB/USDT,31011282.0,829.5517935
2024-03-21T04:22:06.933Z,1710994926933,limit,2.681e-05,SHIB/USDT,25946821.0,695.63427101
2024-03-21T04:22:25.054Z,1710994945054,limit,2.678e-05,SHIB/USDT,675416.0,18.08764048
2024-03-21T04:22:30.196Z,1710994950196,limit,2.678e-05,SHIB/USDT,47409338.0,1269.62207164
2024-03-21T04:22:34.364Z,1710994954364,limit,2.68e-05,SHIB/USDT,43666360.0,1170.258448
2024-03-21T04:22:39.657Z,1710994959657,limit,2.679e-05,SHIB/USDT,19816079.0,530.87275641
2024-03-21T04:22:52.240Z,1710994972240,limit,2.681e-05,SHIB/USDT,40094415.0,1074.93126615
2024-03-21T04:22:57.494Z,1710994977494,limit,2.684e-05,SHIB/USDT,39191612.0,1051.90286608
2024-03-21T04:23:38.529Z,1710995018529,limit,2.683e-05,SHIB/USDT,37722386.0,1012.09161638
2024-03-21T04:23:43.285Z,1710995023285,limit,2.684e-05,SHIB/USDT,23593164.0,633.24052176
2024-03-21T04:23:48.758Z,1710995028758,limit,2.68e-05,SHIB/USDT,46006190.0,1232.965892
2024-03-21T04:23:59.300Z,1710995039300,limit,2.683e-05,SHIB/USDT,55002790.0,1475.7248557
2024-03-21T04:24:08.810Z,1710995048810,limit,2.685e-05,SHIB/USDT,57942177.0,1555.74745245
2024-03-21T04:24:54.078Z,1710995094078,limit,2.687e-05,SHIB/USDT,7334339.0,197.07368893
2024-03-21T04:25:17.878Z,1710995117878,limit,2.692e-05,SHIB/USDT,10033.0,0.27008836
2024-03-21T04:25:21.685Z,1710995121685,limit,2.69e-05,SHIB/USDT,60113430.0,1617.051267
2024-03-21T04:25:27.729Z,1710995127729,limit,2.694e-05,SHIB/USDT,19338322.0,520.97439468
2024-03-21T04:25:58.050Z,1710995158050,limit,2.69e-05,SHIB/USDT,52089901.0,1401.2183369
2024-03-21T04:26:03.808Z,1710995163808,limit,2.688e-05,SHIB/USDT,16996805.0,456.8741184
2024-03-21T04:26:13.842Z,1710995173842,limit,2.693e-05,SHIB/USDT,66009912.0,1777.64693016
2024-03-21T04:26:15.408Z,1710995175408,limit,2.693e-05,SHIB/USDT,51247121.0,1380.08496853
2024-03-21T04:26:28.133Z,1710995188133,limit,2.69e-05,SHIB/USDT,18772902.0,504.9910638
2024-03-21T04:26:28.643Z,1710995188643,limit,2.691e-05,SHIB/USDT,12399951.0,333.68268141
2024-03-21T04:26:49.313Z,1710995209313,limit,2.689e-05,SHIB/USDT,14159619.0,380.75215491
2024-03-21T04:26:57.220Z,1710995217220,limit,2.687e-05,SHIB/USDT,25881708.0,695.44149396
2024-03-21T04:27:04.550Z,1710995224550,limit,2.687e-05,SHIB/USDT,18902344.0,507.90598328
2024-03-21T04:27:31.437Z,1710995251437,limit,2.685e-05,SHIB/USDT,17109865.0,459.39987525
2024-03-21T04:27:36.705Z,1710995256705,limit,2.684e-05,SHIB/USDT,4886443.0,131.15213012
2024-03-21T04:27:44.611Z,1710995264611,limit,2.686e-05,SHIB/USDT,28985357.0,778.54668902
2024-03-21T04:27:54.978Z,1710995274978,limit,2.684e-05,SHIB/USDT,39728.0,1.06629952
2024-03-21T04:28:24.607Z,1710995304607,limit,2.684e-05,SHIB/USDT,2910428.0,78.11588752
2024-03-21T04:28:31.930Z,1710995311930,limit,2.684e-05,SHIB/USDT,41013809.0,1100.81063356
2024-03-21T04:28:41.931Z,1710995321931,limit,2.685e-05,SHIB/USDT,3278668.0,88.0322358
2024-03-21T04:28:55.186Z,1710995335186,limit,2.684e-05,SHIB/USDT,24293013.0,652.02446892
2024-03-21T04:29:01.397Z,1710995341397,limit,2.686e-05,SHIB/USDT,10616998.0,285.17256628
2024-03-21T04:29:11.388Z,1710995351388,limit,2.685e-05,SHIB/USDT,34706310.0,931.8644235
2024-03-21T04:29:18.755Z,1710995358755,limit,2.684e-05,SHIB/USDT,45389071.0,1218.24266564
2024-03-21T04:29:30.357Z,1710995370357,limit,2.685e-05,SHIB/USDT,9426327.0,253.09687995
2024-03-21T04:29:49.307Z,1710995389307,limit,2.684e-05,SHIB/USDT,22662586.0,608.26380824
2024-03-21T04:30:04.243Z,1710995404243,limit,2.686e-05,SHIB/USDT,30892930.0,829.7840998
2024-03-21T04:30:08.391Z,1710995408391,limit,2.688e-05,SHIB/USDT,6388407.0,171.72038016
2024-03-21T04:30:19.990Z,1710995419990,limit,2.685e-05,SHIB/USDT,16777611.0,450.47885535
2024-03-21T04:30:21.076Z,1710995421076,limit,2.685e-05,SHIB/USDT,14106503.0,378.75960555
2024-03-21T04:30:40.207Z,1710995440207,limit,2.689e-05,SHIB/USDT,20393513.0,548.38156457
2024-03-21T04:30:41.703Z,1710995441703,limit,2.69e-05,SHIB/USDT,35519343.0,955.4703267
2024-03-21T04:31:10.266Z,1710995470266,limit,2.686e-05,SHIB/USDT,27427795.0,736.7105737
2024-03-21T04:31:47.061Z,1710995507061,limit,2.688e-05,SHIB/USDT,6559277.0,176.31336576
2024-03-21T04:31:52.324Z,1710995512324,limit,2.69e-05,SHIB/USDT,27403722.0,737.1601218
2024-03-21T04:32:07.058Z,1710995527058,limit,2.69e-05,SHIB/USDT,30934877.0,832.1481913
2024-03-21T04:32:20.228Z,1710995540228,limit,2.691e-05,SHIB/USDT,21053912.0,566.56077192
2024-03-21T04:32:32.804Z,1710995552804,limit,2.689e-05,SHIB/USDT,7585827.0,203.98288803
2024-03-21T04:32:37.517Z,1710995557517,limit,2.691e-05,SHIB/USDT,18377290.0,494.5328739
2024-03-21T04:32:40.211Z,1710995560211,limit,2.691e-05,SHIB/USDT,22181569.0,596.90602179
2024-03-21T04:32:51.892Z,1710995571892,limit,2.691e-05,SHIB/USDT,10136173.0,272.76441543
2024-03-21T04:33:39.279Z,1710995619279,limit,2.689e-05,SHIB/USDT,35185993.0,946.15135177
2024-03-21T04:33:45.610Z,1710995625610,limit,2.691e-05,SHIB/USDT,12878213.0,346.55271183
2024-03-21T04:33:59.306Z,1710995639306,limit,2.685e-05,SHIB/USDT,10873748.0,291.9601338
2024-03-21T04:34:10.412Z,1710995650412,limit,2.685e-05,SHIB/USDT,33863699.0,909.24031815
2024-03-21T04:34:17.234Z,1710995657234,limit,2.685e-05,SHIB/USDT,29023513.0,779.28132405
2024-03-21T04:34:25.230Z,1710995665230,limit,2.686e-05,SHIB/USDT,38068208.0,1022.51206688
2024-03-21T04:34:25.668Z,1710995665668,limit,2.685e-05,SHIB/USDT,41473939.0,1113.57526215
2024-03-21T04:34:27.787Z,1710995667787,limit,2.685e-05,SHIB/USDT,22358151.0,600.31635435
2024-03-21T04:34:29.895Z,1710995669895,limit,2.685e-05,SHIB/USDT,26981700.0,724.458645
2024-03-21T04:35:05.450Z,1710995705450,limit,2.689e-05,SHIB/USDT,25770426.0,692.96675514
2024-03-21T04:35:12.330Z,1710995712330,limit,2.689e-05,SHIB/USDT,29457481.0,792.11166409
2024-03-21T04:35:21.802Z,1710995721802,limit,2.685e-05,SHIB/USDT,177500.0,4.765875
2024-03-21T04:35:28.925Z,1710995728925,limit,2.686e-05,SHIB/USDT,7540647.0,202.54177842
