cost,amount,datetime,timestamp,price,type,symbol
309.60325606,11336626.0,2024-03-21T22:21:47.394Z,1711059707394,2.731e-05,,SHIB/USDT
110.8682757,4061109.0,2024-03-21T22:21:48.832Z,1711059708832,2.73e-05,,SHIB/USDT
91.99998899,3368729.0,2024-03-21T22:21:49.679Z,1711059709679,2.731e-05,,SHIB/USDT
38.1657549,1398013.0,2024-03-21T22:21:51.382Z,1711059711382,2.73e-05,,SHIB/USDT
546.2,20000000.0,2024-03-21T22:21:51.450Z,1711059711450,2.731e-05,,SHIB/USDT
546.2,20000000.0,2024-03-21T22:21:51.457Z,1711059711457,2.731e-05,,SHIB/USDT
1748.29973654,64016834.0,2024-03-21T22:21:52.256Z,1711059712256,2.731e-05,,SHIB/USDT
3128.19201728,114501904.0,2024-03-21T22:21:53.032Z,1711059713032,2.732e-05,,SHIB/USDT
1.66783136,61048.0,2024-03-21T22:21:53.032Z,1711059713032,2.732e-05,,SHIB/USDT
42.8578128,1568160.0,2024-03-21T22:21:53.531Z,1711059713531,2.733e-05,,SHIB/USDT
2946.76058028,107860929.0,2024-03-21T22:21:54.679Z,1711059714679,2.732e-05,,SHIB/USDT
308.1480172,11279210.0,2024-03-21T22:21:54.681Z,1711059714681,2.732e-05,,SHIB/USDT
1595.93192268,58416249.0,2024-03-21T22:21:55.626Z,1711059715626,2.732e-05,,SHIB/USDT
54.630924,2000400.0,2024-03-21T22:21:57.006Z,1711059717006,2.731e-05,,SHIB/USDT
61.16118196,2239516.0,2024-03-21T22:21:59.358Z,1711059719358,2.731e-05,,SHIB/USDT
640.47261795,23451945.0,2024-03-21T22:21:59.778Z,1711059719778,2.731e-05,,SHIB/USDT
248.98486035,9116985.0,2024-03-21T22:22:00.573Z,1711059720573,2.731e-05,,SHIB/USDT
499.99997341,18308311.0,2024-03-21T22:22:01.829Z,1711059721829,2.731e-05,,SHIB/USDT
900.2036043,32974491.0,2024-03-21T22:22:01.866Z,1711059721866,2.73e-05,,SHIB/USDT
10.0767303,369111.0,2024-03-21T22:22:03.127Z,1711059723127,2.73e-05,,SHIB/USDT
1664.57385825,60951075.0,2024-03-21T22:22:04.668Z,1711059724668,2.731e-05,,SHIB/USDT
3985.14115365,145922415.0,2024-03-21T22:22:06.647Z,1711059726647,2.731e-05,,SHIB/USDT
13.66,500000.0,2024-03-21T22:22:06.833Z,1711059726833,2.732e-05,,SHIB/USDT
2.66427372,97521.0,2024-03-21T22:22:12.841Z,1711059732841,2.732e-05,,SHIB/USDT
5.6856689,208190.0,2024-03-21T22:22:12.941Z,1711059732941,2.731e-05,,SHIB/USDT
357.92762528,13101304.0,2024-03-21T22:22:13.671Z,1711059733671,2.732e-05,,SHIB/USDT
3395.46562628,124284979.0,2024-03-21T22:22:14.536Z,1711059734536,2.732e-05,,SHIB/USDT
9199.93596975,336624075.0,2024-03-21T22:22:14.551Z,1711059734551,2.733e-05,,SHIB/USDT
364.18930392,13325624.0,2024-03-21T22:22:14.757Z,1711059734757,2.733e-05,,SHIB/USDT
54.82173894,2005918.0,2024-03-21T22:22:14.769Z,1711059734769,2.733e-05,,SHIB/USDT
354.58969608,12974376.0,2024-03-21T22:22:14.794Z,1711059734794,2.733e-05,,SHIB/USDT
56.39911722,2063634.0,2024-03-21T22:22:14.795Z,1711059734795,2.733e-05,,SHIB/USDT
1637.22832899,59905903.0,2024-03-21T22:22:15.163Z,1711059735163,2.733e-05,,SHIB/USDT
689.55278994,25230618.0,2024-03-21T22:22:15.163Z,1711059735163,2.733e-05,,SHIB/USDT
766.36728051,28041247.0,2024-03-21T22:22:15.164Z,1711059735164,2.733e-05,,SHIB/USDT
20875.16176407,763818579.0,2024-03-21T22:22:15.165Z,1711059735165,2.733e-05,,SHIB/USDT
1.20574088,44134.0,2024-03-21T22:22:15.495Z,1711059735495,2.732e-05,,SHIB/USDT
1054.23783273,38574381.0,2024-03-21T22:22:15.729Z,1711059735729,2.733e-05,,SHIB/USDT
888.30394,32491000.0,2024-03-21T22:22:15.741Z,1711059735741,2.734e-05,,SHIB/USDT
3392.32494524,124079186.0,2024-03-21T22:22:15.774Z,1711059735774,2.734e-05,,SHIB/USDT
2259.82810852,82656478.0,2024-03-21T22:22:15.774Z,1711059735774,2.734e-05,,SHIB/USDT
3445.31139628,126017242.0,2024-03-21T22:22:15.775Z,1711059735775,2.734e-05,,SHIB/USDT
10.61388012,388218.0,2024-03-21T22:22:15.958Z,1711059735958,2.734e-05,,SHIB/USDT
2949.1499428,107869420.0,2024-03-21T22:22:16.171Z,1711059736171,2.734e-05,,SHIB/USDT
63.16901532,2310498.0,2024-03-21T22:22:16.171Z,1711059736171,2.734e-05,,SHIB/USDT
19.00373326,695089.0,2024-03-21T22:22:19.502Z,1711059739502,2.734e-05,,SHIB/USDT
7.59322022,277733.0,2024-03-21T22:22:19.777Z,1711059739777,2.734e-05,,SHIB/USDT
286.965,10500000.0,2024-03-21T22:22:21.813Z,1711059741813,2.733e-05,,SHIB/USDT
204.975,7500000.0,2024-03-21T22:22:22.623Z,1711059742623,2.733e-05,,SHIB/USDT
1093.2,40000000.0,2024-03-21T22:22:27.123Z,1711059747123,2.733e-05,,SHIB/USDT
6517.21111722,238463634.0,2024-03-21T22:22:27.124Z,1711059747124,2.733e-05,,SHIB/USDT
10487.20919673,383725181.0,2024-03-21T22:22:27.124Z,1711059747124,2.733e-05,,SHIB/USDT
4774.86217938,174711386.0,2024-03-21T22:22:27.124Z,1711059747124,2.733e-05,,SHIB/USDT
10.928,400000.0,2024-03-21T22:22:29.458Z,1711059749458,2.732e-05,,SHIB/USDT
1365.61446016,49985888.0,2024-03-21T22:22:29.475Z,1711059749475,2.732e-05,,SHIB/USDT
2303.18898655,84335005.0,2024-03-21T22:22:29.475Z,1711059749475,2.731e-05,,SHIB/USDT
2184.8,80000000.0,2024-03-21T22:22:29.475Z,1711059749475,2.731e-05,,SHIB/USDT
2184.8,80000000.0,2024-03-21T22:22:29.475Z,1711059749475,2.731e-05,,SHIB/USDT
8639.23985607,316339797.0,2024-03-21T22:22:29.476Z,1711059749476,2.731e-05,,SHIB/USDT
4970.22880269,181992999.0,2024-03-21T22:22:29.476Z,1711059749476,2.731e-05,,SHIB/USDT
15273.14205169,559250899.0,2024-03-21T22:22:29.476Z,1711059749476,2.731e-05,,SHIB/USDT
975.3743727,35727999.0,2024-03-21T22:22:29.782Z,1711059749782,2.73e-05,,SHIB/USDT
735.6058164,26945268.0,2024-03-21T22:22:29.782Z,1711059749782,2.73e-05,,SHIB/USDT
695.2195614,25465918.0,2024-03-21T22:22:29.783Z,1711059749783,2.73e-05,,SHIB/USDT
402.36547927,14744063.0,2024-03-21T22:22:29.993Z,1711059749993,2.729e-05,,SHIB/USDT
40.04185288,1467272.0,2024-03-21T22:22:30.082Z,1711059750082,2.729e-05,,SHIB/USDT
798.18013049,29248081.0,2024-03-21T22:22:30.166Z,1711059750166,2.729e-05,,SHIB/USDT
40.04185288,1467272.0,2024-03-21T22:22:30.266Z,1711059750266,2.729e-05,,SHIB/USDT
68.2807125,2501125.0,2024-03-21T22:22:30.663Z,1711059750663,2.73e-05,,SHIB/USDT
29.99997887,1099303.0,2024-03-21T22:22:30.968Z,1711059750968,2.729e-05,,SHIB/USDT
999.9999828,36630036.0,2024-03-21T22:22:31.264Z,1711059751264,2.73e-05,,SHIB/USDT
967.11450909,35438421.0,2024-03-21T22:22:31.466Z,1711059751466,2.729e-05,,SHIB/USDT
3700.088301,135534370.0,2024-03-21T22:22:31.656Z,1711059751656,2.73e-05,,SHIB/USDT
10.79935716,395436.0,2024-03-21T22:22:31.776Z,1711059751776,2.731e-05,,SHIB/USDT
2409.65216037,88233327.0,2024-03-21T22:22:32.418Z,1711059752418,2.731e-05,,SHIB/USDT
2547.00278392,93228506.0,2024-03-21T22:22:32.769Z,1711059752769,2.732e-05,,SHIB/USDT
17.51310352,641036.0,2024-03-21T22:22:32.770Z,1711059752770,2.732e-05,,SHIB/USDT
4484.2391682,164077540.0,2024-03-21T22:22:33.591Z,1711059753591,2.733e-05,,SHIB/USDT
80.82125988,2957236.0,2024-03-21T22:22:33.671Z,1711059753671,2.733e-05,,SHIB/USDT
2466.1822812,90204180.0,2024-03-21T22:22:34.039Z,1711059754039,2.734e-05,,SHIB/USDT
3841.27,140500000.0,2024-03-21T22:22:34.039Z,1711059754039,2.734e-05,,SHIB/USDT
19367.656,708400000.0,2024-03-21T22:22:34.039Z,1711059754039,2.734e-05,,SHIB/USDT
6417.3339284,234723260.0,2024-03-21T22:22:34.039Z,1711059754039,2.734e-05,,SHIB/USDT
447.8778018,16375788.0,2024-03-21T22:22:34.830Z,1711059754830,2.735e-05,,SHIB/USDT
1039.15734192,37980897.0,2024-03-21T22:22:35.397Z,1711059755397,2.736e-05,,SHIB/USDT
3019.6291526,110406916.0,2024-03-21T22:22:35.422Z,1711059755422,2.735e-05,,SHIB/USDT
1367.0,50000000.0,2024-03-21T22:22:36.170Z,1711059756170,2.734e-05,,SHIB/USDT
1418.79046695,51875337.0,2024-03-21T22:22:36.873Z,1711059756873,2.735e-05,,SHIB/USDT
546.8,20000000.0,2024-03-21T22:22:36.928Z,1711059756928,2.734e-05,,SHIB/USDT
8447.87091656,308993084.0,2024-03-21T22:22:36.929Z,1711059756929,2.734e-05,,SHIB/USDT
2220.13504898,81204647.0,2024-03-21T22:22:36.929Z,1711059756929,2.734e-05,,SHIB/USDT
9.99998776,365764.0,2024-03-21T22:22:37.221Z,1711059757221,2.734e-05,,SHIB/USDT
2888.93900612,105667118.0,2024-03-21T22:22:38.402Z,1711059758402,2.734e-05,,SHIB/USDT
17786.575277,650331820.0,2024-03-21T22:22:38.706Z,1711059758706,2.735e-05,,SHIB/USDT
40.41510894,1478241.0,2024-03-21T22:22:39.349Z,1711059759349,2.734e-05,,SHIB/USDT
1.89975835,69461.0,2024-03-21T22:22:40.866Z,1711059760866,2.735e-05,,SHIB/USDT
546.8,20000000.0,2024-03-21T22:22:41.609Z,1711059761609,2.734e-05,,SHIB/USDT
2044.680681,74787150.0,2024-03-21T22:22:41.609Z,1711059761609,2.734e-05,,SHIB/USDT
819.89988882,29989023.0,2024-03-21T22:22:41.637Z,1711059761637,2.734e-05,,SHIB/USDT
95.655,3500000.0,2024-03-21T22:22:42.155Z,1711059762155,2.733e-05,,SHIB/USDT
5276.94953508,193082676.0,2024-03-21T22:22:42.203Z,1711059762203,2.733e-05,,SHIB/USDT
686.28070569,25110893.0,2024-03-21T22:22:42.203Z,1711059762203,2.733e-05,,SHIB/USDT
21.63404538,791586.0,2024-03-21T22:22:42.649Z,1711059762649,2.733e-05,,SHIB/USDT
8882.25,325000000.0,2024-03-21T22:22:43.025Z,1711059763025,2.733e-05,,SHIB/USDT
8780.54165097,321278509.0,2024-03-21T22:22:43.025Z,1711059763025,2.733e-05,,SHIB/USDT
439.35658806,16075982.0,2024-03-21T22:22:43.026Z,1711059763026,2.733e-05,,SHIB/USDT
5045.118,184600000.0,2024-03-21T22:22:43.026Z,1711059763026,2.733e-05,,SHIB/USDT
15.67356369,573493.0,2024-03-21T22:22:43.026Z,1711059763026,2.733e-05,,SHIB/USDT
5729.2964453,209557295.0,2024-03-21T22:22:43.062Z,1711059763062,2.734e-05,,SHIB/USDT
9605.7706596,351344940.0,2024-03-21T22:22:43.062Z,1711059763062,2.734e-05,,SHIB/USDT
2818.01092614,103072821.0,2024-03-21T22:22:43.063Z,1711059763063,2.734e-05,,SHIB/USDT
2436.18289206,89106909.0,2024-03-21T22:22:43.064Z,1711059763064,2.734e-05,,SHIB/USDT
1.0301712,37680.0,2024-03-21T22:22:43.067Z,1711059763067,2.734e-05,,SHIB/USDT
3113.04870436,113864254.0,2024-03-21T22:22:43.654Z,1711059763654,2.734e-05,,SHIB/USDT
8.98594002,328794.0,2024-03-21T22:22:44.188Z,1711059764188,2.733e-05,,SHIB/USDT
1358.9547949,49705735.0,2024-03-21T22:22:44.959Z,1711059764959,2.734e-05,,SHIB/USDT
173.50126165,6343739.0,2024-03-21T22:22:47.125Z,1711059767125,2.735e-05,,SHIB/USDT
32.09563525,1173515.0,2024-03-21T22:22:47.136Z,1711059767136,2.735e-05,,SHIB/USDT
52.76773104,1930056.0,2024-03-21T22:22:49.182Z,1711059769182,2.734e-05,,SHIB/USDT
141.00296058,5157387.0,2024-03-21T22:22:49.333Z,1711059769333,2.734e-05,,SHIB/USDT
14.42589632,527648.0,2024-03-21T22:22:50.941Z,1711059770941,2.734e-05,,SHIB/USDT
3.963015,144900.0,2024-03-21T22:22:50.999Z,1711059770999,2.735e-05,,SHIB/USDT
66.31095546,2425419.0,2024-03-21T22:22:51.169Z,1711059771169,2.734e-05,,SHIB/USDT
637.39374655,23305073.0,2024-03-21T22:22:51.536Z,1711059771536,2.735e-05,,SHIB/USDT
1955.596025,71528750.0,2024-03-21T22:22:52.224Z,1711059772224,2.734e-05,,SHIB/USDT
492.38730318,18009777.0,2024-03-21T22:22:52.233Z,1711059772233,2.734e-05,,SHIB/USDT
1508.84549736,55188204.0,2024-03-21T22:22:53.236Z,1711059773236,2.734e-05,,SHIB/USDT
15.03677469,550193.0,2024-03-21T22:22:53.275Z,1711059773275,2.733e-05,,SHIB/USDT
7111.47209553,260207541.0,2024-03-21T22:22:54.286Z,1711059774286,2.733e-05,,SHIB/USDT
15407.04281451,563741047.0,2024-03-21T22:22:54.286Z,1711059774286,2.733e-05,,SHIB/USDT
22853.56226229,836207913.0,2024-03-21T22:22:54.287Z,1711059774287,2.733e-05,,SHIB/USDT
7421.19106965,271540105.0,2024-03-21T22:22:54.480Z,1711059774480,2.733e-05,,SHIB/USDT
6400.60217889,234196933.0,2024-03-21T22:22:54.480Z,1711059774480,2.733e-05,,SHIB/USDT
80.35380756,2940132.0,2024-03-21T22:22:54.481Z,1711059774481,2.733e-05,,SHIB/USDT
1.03017702,37694.0,2024-03-21T22:22:54.485Z,1711059774485,2.733e-05,,SHIB/USDT
4213.094,154100000.0,2024-03-21T22:22:54.825Z,1711059774825,2.734e-05,,SHIB/USDT
8324.10842328,304466292.0,2024-03-21T22:22:54.825Z,1711059774825,2.734e-05,,SHIB/USDT
546.8,20000000.0,2024-03-21T22:22:54.825Z,1711059774825,2.734e-05,,SHIB/USDT
546.8,20000000.0,2024-03-21T22:22:54.826Z,1711059774826,2.734e-05,,SHIB/USDT
812.54799878,29720117.0,2024-03-21T22:22:54.826Z,1711059774826,2.734e-05,,SHIB/USDT
1111.759228,40664200.0,2024-03-21T22:22:54.826Z,1711059774826,2.734e-05,,SHIB/USDT
274.4661114,10035324.0,2024-03-21T22:22:56.378Z,1711059776378,2.735e-05,,SHIB/USDT
221.12739636,8088054.0,2024-03-21T22:22:57.147Z,1711059777147,2.734e-05,,SHIB/USDT
3.54446696,129644.0,2024-03-21T22:23:01.115Z,1711059781115,2.734e-05,,SHIB/USDT
3623.85491086,132547729.0,2024-03-21T22:23:01.134Z,1711059781134,2.734e-05,,SHIB/USDT
547.0,20000000.0,2024-03-21T22:23:02.525Z,1711059782525,2.735e-05,,SHIB/USDT
2380.38255295,87034097.0,2024-03-21T22:23:02.525Z,1711059782525,2.735e-05,,SHIB/USDT
229.99959648,8406418.0,2024-03-21T22:23:03.430Z,1711059783430,2.736e-05,,SHIB/USDT
60.46792355,2210893.0,2024-03-21T22:23:05.335Z,1711059785335,2.735e-05,,SHIB/USDT
493.7890434,18054444.0,2024-03-21T22:23:05.516Z,1711059785516,2.735e-05,,SHIB/USDT
20.5125,750000.0,2024-03-21T22:23:05.628Z,1711059785628,2.735e-05,,SHIB/USDT
2418.32154305,88421263.0,2024-03-21T22:23:06.193Z,1711059786193,2.735e-05,,SHIB/USDT
2255.64286785,82473231.0,2024-03-21T22:23:06.356Z,1711059786356,2.735e-05,,SHIB/USDT
435.1108765,15908990.0,2024-03-21T22:23:07.545Z,1711059787545,2.735e-05,,SHIB/USDT
4374.07419888,159871133.0,2024-03-21T22:23:08.157Z,1711059788157,2.736e-05,,SHIB/USDT
3481.80478992,127258947.0,2024-03-21T22:23:08.566Z,1711059788566,2.736e-05,,SHIB/USDT
2.99999833,109609.0,2024-03-21T22:23:08.764Z,1711059788764,2.737e-05,,SHIB/USDT
2520.1865088,92112080.0,2024-03-21T22:23:08.843Z,1711059788843,2.736e-05,,SHIB/USDT
212.2058603,7758898.0,2024-03-21T22:23:08.895Z,1711059788895,2.735e-05,,SHIB/USDT
86.71330656,3169346.0,2024-03-21T22:23:10.037Z,1711059790037,2.736e-05,,SHIB/USDT
1072.85977296,39212711.0,2024-03-21T22:23:10.992Z,1711059790992,2.736e-05,,SHIB/USDT
21.99998448,804093.0,2024-03-21T22:23:11.431Z,1711059791431,2.736e-05,,SHIB/USDT
31.66993648,1157104.0,2024-03-21T22:23:11.756Z,1711059791756,2.737e-05,,SHIB/USDT
5.50331327,201071.0,2024-03-21T22:23:11.957Z,1711059791957,2.737e-05,,SHIB/USDT
17.22730751,629423.0,2024-03-21T22:23:12.199Z,1711059792199,2.737e-05,,SHIB/USDT
1704.3085728,62291980.0,2024-03-21T22:23:12.230Z,1711059792230,2.736e-05,,SHIB/USDT
86.98298275,3180365.0,2024-03-21T22:23:14.246Z,1711059794246,2.735e-05,,SHIB/USDT
198.06807095,7241977.0,2024-03-21T22:23:15.511Z,1711059795511,2.735e-05,,SHIB/USDT
273.4,10000000.0,2024-03-21T22:23:18.244Z,1711059798244,2.734e-05,,SHIB/USDT
1093.6,40000000.0,2024-03-21T22:23:19.381Z,1711059799381,2.734e-05,,SHIB/USDT
546.8,20000000.0,2024-03-21T22:23:19.475Z,1711059799475,2.734e-05,,SHIB/USDT
7518.57794634,275002851.0,2024-03-21T22:23:19.475Z,1711059799475,2.734e-05,,SHIB/USDT
1510.38364576,55244464.0,2024-03-21T22:23:19.475Z,1711059799475,2.734e-05,,SHIB/USDT
63.02761284,2305326.0,2024-03-21T22:23:20.311Z,1711059800311,2.734e-05,,SHIB/USDT
1.57267882,57523.0,2024-03-21T22:23:20.636Z,1711059800636,2.734e-05,,SHIB/USDT
954.21579936,34914592.0,2024-03-21T22:23:20.810Z,1711059800810,2.733e-05,,SHIB/USDT
502.92655824,18408732.0,2024-03-21T22:23:21.464Z,1711059801464,2.732e-05,,SHIB/USDT
50.57814436,1851323.0,2024-03-21T22:23:21.521Z,1711059801521,2.732e-05,,SHIB/USDT
74.09003688,2711934.0,2024-03-21T22:23:21.889Z,1711059801889,2.732e-05,,SHIB/USDT
3157.38963892,115570631.0,2024-03-21T22:23:23.053Z,1711059803053,2.732e-05,,SHIB/USDT
132.80103411,4859167.0,2024-03-21T22:23:23.190Z,1711059803190,2.733e-05,,SHIB/USDT
9.24134516,338263.0,2024-03-21T22:23:25.519Z,1711059805519,2.732e-05,,SHIB/USDT
130.75026892,4785881.0,2024-03-21T22:23:25.848Z,1711059805848,2.732e-05,,SHIB/USDT
