timestamp,type,amount,datetime,symbol,cost,price
1711071587777,,132.63,2024-03-22T01:39:47.777Z,DOGE/USDT,20.2605588,0.15276
1711071587778,,5117.38,2024-03-22T01:39:47.778Z,DOGE/USDT,781.73608618,0.152761
1711071587781,,8325.8,2024-03-22T01:39:47.781Z,DOGE/USDT,1271.8658596,0.152762
1711071587782,,19140.66,2024-03-22T01:39:47.782Z,DOGE/USDT,2923.96550292,0.152762
1711071587786,,403.18,2024-03-22T01:39:47.786Z,DOGE/USDT,61.59058316,0.152762
1711071587787,,1664.05,2024-03-22T01:39:47.787Z,DOGE/USDT,254.2036061,0.152762
1711071588358,,2420.27,2024-03-22T01:39:48.358Z,DOGE/USDT,369.73980736,0.152768
1711071589090,,4877.57,2024-03-22T01:39:49.090Z,DOGE/USDT,745.25367544,0.152792
1711071590161,,4427.35,2024-03-22T01:39:50.161Z,DOGE/USDT,676.53007145,0.152807
1711071590947,,3993.67,2024-03-22T01:39:50.947Z,DOGE/USDT,610.0730292,0.15276
1711071591599,,2410.19,2024-03-22T01:39:51.599Z,DOGE/USDT,368.14206136,0.152744
1711071592896,,5052.38,2024-03-22T01:39:52.896Z,DOGE/USDT,771.88240688,0.152776
1711071593276,,4978.55,2024-03-22T01:39:53.276Z,DOGE/USDT,760.62784755,0.152781
1711071593483,,4973.6,2024-03-22T01:39:53.483Z,DOGE/USDT,759.7721096,0.152761
1711071593960,,3586.42,2024-03-22T01:39:53.960Z,DOGE/USDT,547.96552538,0.152789
1711071595330,,4679.26,2024-03-22T01:39:55.330Z,DOGE/USDT,714.90202206,0.152781
1711071596231,,5016.17,2024-03-22T01:39:56.231Z,DOGE/USDT,766.35038792,0.152776
1711071596777,,4670.58,2024-03-22T01:39:56.777Z,DOGE/USDT,713.56187124,0.152778
1711071598129,,4411.89,2024-03-22T01:39:58.129Z,DOGE/USDT,673.86325482,0.152738
1711071599054,,3825.8,2024-03-22T01:39:59.054Z,DOGE/USDT,584.3259114,0.152733
1711071600308,,3337.76,2024-03-22T01:40:00.308Z,DOGE/USDT,509.73603168,0.152718
1711071600618,,20984.1,2024-03-22T01:40:00.618Z,DOGE/USDT,3204.4609269,0.152709
1711071601514,,2408.93,2024-03-22T01:40:01.514Z,DOGE/USDT,367.72798236,0.152652
1711071602583,,4542.61,2024-03-22T01:40:02.583Z,DOGE/USDT,693.40670345,0.152645
1711071603465,,3696.01,2024-03-22T01:40:03.465Z,DOGE/USDT,564.18483847,0.152647
1711071604222,,4795.53,2024-03-22T01:40:04.222Z,DOGE/USDT,732.03285897,0.152649
1711071605089,,4913.1,2024-03-22T01:40:05.089Z,DOGE/USDT,749.9650626,0.152646
1711071605108,,763.85,2024-03-22T01:40:05.108Z,DOGE/USDT,116.58718935,0.152631
1711071606060,,3494.76,2024-03-22T01:40:06.060Z,DOGE/USDT,533.20252272,0.152572
1711071606254,,133.58,2024-03-22T01:40:06.254Z,DOGE/USDT,20.37909838,0.152561
1711071607160,,3812.91,2024-03-22T01:40:07.160Z,DOGE/USDT,581.60985267,0.152537
1711071608052,,3317.67,2024-03-22T01:40:08.052Z,DOGE/USDT,506.03093442,0.152526
1711071608177,,4834.61,2024-03-22T01:40:08.177Z,DOGE/USDT,737.39405564,0.152524
1711071608654,,233.0,2024-03-22T01:40:08.654Z,DOGE/USDT,35.536228,0.152516
1711071608657,,233.0,2024-03-22T01:40:08.657Z,DOGE/USDT,35.536228,0.152516
1711071608658,,792.19,2024-03-22T01:40:08.658Z,DOGE/USDT,120.82165004,0.152516
1711071609988,,4958.37,2024-03-22T01:40:09.988Z,DOGE/USDT,755.83904769,0.152437
1711071611534,,137.79,2024-03-22T01:40:11.534Z,DOGE/USDT,21.0005739,0.15241
1711071611594,,1259.61,2024-03-22T01:40:11.594Z,DOGE/USDT,191.96582361,0.152401
1711071611931,,4695.66,2024-03-22T01:40:11.931Z,DOGE/USDT,715.5716274,0.15239
1711071612803,,5044.62,2024-03-22T01:40:12.803Z,DOGE/USDT,768.68910636,0.152378
1711071613451,,2958.92,2024-03-22T01:40:13.451Z,DOGE/USDT,450.79737984,0.152352
1711071613502,,126.93,2024-03-22T01:40:13.502Z,DOGE/USDT,19.33372374,0.152318
1711071614117,,5815.26,2024-03-22T01:40:14.117Z,DOGE/USDT,886.09442724,0.152374
1711071614448,,5073.63,2024-03-22T01:40:14.448Z,DOGE/USDT,773.11466577,0.152379
1711071615343,,5455.97,2024-03-22T01:40:15.343Z,DOGE/USDT,831.52256382,0.152406
1711071615962,,4920.0,2024-03-22T01:40:15.962Z,DOGE/USDT,749.73912,0.152386
1711071617321,,4998.7,2024-03-22T01:40:17.321Z,DOGE/USDT,761.8968553,0.152419
1711071618566,,6092.71,2024-03-22T01:40:18.566Z,DOGE/USDT,928.57165297,0.152407
1711071618915,,262.45,2024-03-22T01:40:18.915Z,DOGE/USDT,40.01811355,0.152479
1711071618915,,1397.4,2024-03-22T01:40:18.915Z,DOGE/USDT,213.0741546,0.152479
1711071619020,,5559.8,2024-03-22T01:40:19.020Z,DOGE/USDT,847.508113,0.152435
1711071620138,,5445.53,2024-03-22T01:40:20.138Z,DOGE/USDT,830.43787947,0.152499
1711071620218,,35261.23,2024-03-22T01:40:20.218Z,DOGE/USDT,5379.48851003,0.152561
1711071621213,,3981.97,2024-03-22T01:40:21.213Z,DOGE/USDT,607.46146941,0.152553
1711071621243,,1258.24,2024-03-22T01:40:21.243Z,DOGE/USDT,191.99987456,0.152594
1711071621721,,3713.87,2024-03-22T01:40:21.721Z,DOGE/USDT,566.79598392,0.152616
1711071622062,,2459.94,2024-03-22T01:40:22.062Z,DOGE/USDT,375.40406358,0.152607
1711071622066,,91.71787581399614,2024-03-22T01:40:22.066Z,DOGE/USDT,13.999999999999998,0.152642
1711071622378,,201.76,2024-03-22T01:40:22.378Z,DOGE/USDT,30.79886576,0.152651
1711071622412,,4713.04,2024-03-22T01:40:22.412Z,DOGE/USDT,719.26646048,0.152612
1711071622662,,16356.57,2024-03-22T01:40:22.662Z,DOGE/USDT,2495.75087688,0.152584
1711071622662,,3602.94,2024-03-22T01:40:22.662Z,DOGE/USDT,549.7545999,0.152585
1711071622676,,1659.22,2024-03-22T01:40:22.676Z,DOGE/USDT,253.05759752,0.152516
1711071623312,,650.0,2024-03-22T01:40:23.312Z,DOGE/USDT,99.15945,0.152553
1711071623312,,650.0,2024-03-22T01:40:23.312Z,DOGE/USDT,99.14905,0.152537
1711071623312,,650.0,2024-03-22T01:40:23.312Z,DOGE/USDT,99.13865,0.152521
1711071623312,,232.92,2024-03-22T01:40:23.312Z,DOGE/USDT,35.5249584,0.15252
1711071623312,,232.92,2024-03-22T01:40:23.312Z,DOGE/USDT,35.5249584,0.15252
1711071623312,,3603.36,2024-03-22T01:40:23.312Z,DOGE/USDT,549.58086384,0.152519
1711071623312,,650.0,2024-03-22T01:40:23.312Z,DOGE/USDT,99.12825,0.152505
1711071623312,,650.0,2024-03-22T01:40:23.312Z,DOGE/USDT,99.12825,0.152505
1711071623319,,4200.0,2024-03-22T01:40:23.319Z,DOGE/USDT,640.7772,0.152566
1711071623321,,50443.32,2024-03-22T01:40:23.321Z,DOGE/USDT,7695.93555912,0.152566
1711071623633,,3506.59,2024-03-22T01:40:23.633Z,DOGE/USDT,534.61821799,0.152461
1711071624224,,2489.48,2024-03-22T01:40:24.224Z,DOGE/USDT,379.5461208,0.15246
1711071624790,,2538.38,2024-03-22T01:40:24.790Z,DOGE/USDT,386.976031,0.15245
1711071626110,,4720.77,2024-03-22T01:40:26.110Z,DOGE/USDT,719.62001649,0.152437
1711071627211,,4860.44,2024-03-22T01:40:27.211Z,DOGE/USDT,740.96435712,0.152448
1711071627928,,3984.04,2024-03-22T01:40:27.928Z,DOGE/USDT,607.33104164,0.152441
1711071628810,,2935.09,2024-03-22T01:40:28.810Z,DOGE/USDT,447.39283361,0.152429
1711071629204,,4294.37,2024-03-22T01:40:29.204Z,DOGE/USDT,654.59511347,0.152431
1711071630000,,4775.88,2024-03-22T01:40:30.000Z,DOGE/USDT,728.1545442,0.152465
1711071631036,,3410.99,2024-03-22T01:40:31.036Z,DOGE/USDT,520.19644094,0.152506
1711071631097,,2436.89,2024-03-22T01:40:31.097Z,DOGE/USDT,371.68177347,0.152523
1711071631231,,2445.13,2024-03-22T01:40:31.231Z,DOGE/USDT,372.96056916,0.152532
1711071631453,,4401.89,2024-03-22T01:40:31.453Z,DOGE/USDT,671.45109493,0.152537
1711071631770,,2408.33,2024-03-22T01:40:31.770Z,DOGE/USDT,367.37629152,0.152544
1711071632389,,3989.18,2024-03-22T01:40:32.389Z,DOGE/USDT,608.5294631,0.152545
1711071633085,,2457.94,2024-03-22T01:40:33.085Z,DOGE/USDT,374.98824228,0.152562
1711071633579,,4982.35,2024-03-22T01:40:33.579Z,DOGE/USDT,759.96282785,0.152531
1711071634053,,2536.4,2024-03-22T01:40:34.053Z,DOGE/USDT,386.7350536,0.152474
1711071634231,,2434.87,2024-03-22T01:40:34.231Z,DOGE/USDT,371.317675,0.1525
1711071635174,,3092.89,2024-03-22T01:40:35.174Z,DOGE/USDT,471.48324449,0.152441
1711071635822,,4487.88,2024-03-22T01:40:35.822Z,DOGE/USDT,684.02471808,0.152416
1711071636016,,4444.97,2024-03-22T01:40:36.016Z,DOGE/USDT,677.48010255,0.152415
1711071636280,,4859.62,2024-03-22T01:40:36.280Z,DOGE/USDT,740.6789823,0.152415
1711071636490,,3850.07,2024-03-22T01:40:36.490Z,DOGE/USDT,586.80841905,0.152415
1711071636877,,4753.05,2024-03-22T01:40:36.877Z,DOGE/USDT,724.4313627,0.152414
1711071637560,,4118.65,2024-03-22T01:40:37.560Z,DOGE/USDT,627.8222941,0.152434
1711071638176,,4907.35,2024-03-22T01:40:38.176Z,DOGE/USDT,748.19911775,0.152465
1711071638435,,5005.43,2024-03-22T01:40:38.435Z,DOGE/USDT,763.10283065,0.152455
1711071638881,,68.96205700952343,2024-03-22T01:40:38.881Z,DOGE/USDT,10.521609999999999,0.152571
1711071639239,,4552.41,2024-03-22T01:40:39.239Z,DOGE/USDT,694.41096417,0.152537
1711071639942,,4935.02,2024-03-22T01:40:39.942Z,DOGE/USDT,752.80769088,0.152544
1711071640199,,4996.99,2024-03-22T01:40:40.199Z,DOGE/USDT,762.36577935,0.152565
1711071640861,,1658.67,2024-03-22T01:40:40.861Z,DOGE/USDT,253.10308998,0.152594
1711071641272,,4910.91,2024-03-22T01:40:41.272Z,DOGE/USDT,749.47852965,0.152615
1711071641378,,9784.65,2024-03-22T01:40:41.378Z,DOGE/USDT,1493.61703785,0.152649
1711071641384,,23218.89,2024-03-22T01:40:41.384Z,DOGE/USDT,3544.34033961,0.152649
1711071641497,,2453.52,2024-03-22T01:40:41.497Z,DOGE/USDT,374.49057168,0.152634
1711071642434,,5001.25,2024-03-22T01:40:42.434Z,DOGE/USDT,763.450815,0.152652
1711071642773,,4547.34,2024-03-22T01:40:42.773Z,DOGE/USDT,694.16054568,0.152652
1711071643736,,1256.8,2024-03-22T01:40:43.736Z,DOGE/USDT,191.9246712,0.152709
1711071644216,,2991.08,2024-03-22T01:40:44.216Z,DOGE/USDT,456.81568408,0.152726
1711071645620,,4969.72,2024-03-22T01:40:45.620Z,DOGE/USDT,758.76691016,0.152678
1711071646295,,2537.68,2024-03-22T01:40:46.295Z,DOGE/USDT,387.46820848,0.152686
1711071646408,,3127.41,2024-03-22T01:40:46.408Z,DOGE/USDT,477.49921362,0.152682
1711071647120,,3662.65,2024-03-22T01:40:47.120Z,DOGE/USDT,559.34892005,0.152717
1711071648047,,3981.61,2024-03-22T01:40:48.047Z,DOGE/USDT,607.88036192,0.152672
1711071648131,,4897.64,2024-03-22T01:40:48.131Z,DOGE/USDT,747.75208464,0.152676
1711071648310,,4810.12,2024-03-22T01:40:48.310Z,DOGE/USDT,734.38026088,0.152674
1711071648808,,380.9,2024-03-22T01:40:48.808Z,DOGE/USDT,58.1371479,0.152631
1711071648851,,2549.95,2024-03-22T01:40:48.851Z,DOGE/USDT,389.25241745,0.152651
1711071650016,,2630.39,2024-03-22T01:40:50.016Z,DOGE/USDT,401.53955506,0.152654
1711071650751,,3655.54,2024-03-22T01:40:50.751Z,DOGE/USDT,558.0364587,0.152655
1711071652036,,3539.83,2024-03-22T01:40:52.036Z,DOGE/USDT,540.36566899,0.152653
1711071652916,,3315.72,2024-03-22T01:40:52.916Z,DOGE/USDT,506.15128944,0.152652
1711071654252,,3645.28,2024-03-22T01:40:54.252Z,DOGE/USDT,556.76548608,0.152736
1711071654851,,4403.52,2024-03-22T01:40:54.851Z,DOGE/USDT,672.51878496,0.152723
1711071655251,,4917.36,2024-03-22T01:40:55.251Z,DOGE/USDT,750.88578936,0.152701
1711071656047,,4995.96,2024-03-22T01:40:56.047Z,DOGE/USDT,762.74320512,0.152672
1711071657374,,3684.51,2024-03-22T01:40:57.374Z,DOGE/USDT,562.69099818,0.152718
1711071657704,,4929.91,2024-03-22T01:40:57.704Z,DOGE/USDT,752.75781772,0.152692
1711071658759,,4629.77,2024-03-22T01:40:58.759Z,DOGE/USDT,707.01680647,0.152711
1711071659458,,3287.76,2024-03-22T01:40:59.458Z,DOGE/USDT,502.123146,0.152725
1711071659601,,4324.1,2024-03-22T01:40:59.601Z,DOGE/USDT,660.4889786,0.152746
1711071660406,,4244.16,2024-03-22T01:41:00.406Z,DOGE/USDT,648.20631264,0.152729
1711071661639,,3611.19,2024-03-22T01:41:01.639Z,DOGE/USDT,551.66344035,0.152765
1711071661981,,4878.38,2024-03-22T01:41:01.981Z,DOGE/USDT,745.2213288,0.15276
1711071662664,,1255.33,2024-03-22T01:41:02.664Z,DOGE/USDT,191.84455192,0.152824
1711071663138,,3000.0,2024-03-22T01:41:03.138Z,DOGE/USDT,458.484,0.152828
1711071663382,,5076.11,2024-03-22T01:41:03.382Z,DOGE/USDT,775.74128242,0.152822
1711071663643,,3569.82,2024-03-22T01:41:03.643Z,DOGE/USDT,545.64341718,0.152849
1711071663955,,4635.58,2024-03-22T01:41:03.955Z,DOGE/USDT,708.5715809,0.152855
1711071664109,,4369.26,2024-03-22T01:41:04.109Z,DOGE/USDT,667.88071434,0.152859
1711071664159,,1252.97,2024-03-22T01:41:04.159Z,DOGE/USDT,191.58412488,0.152904
1711071664786,,4845.33,2024-03-22T01:41:04.786Z,DOGE/USDT,740.72013309,0.152873
1711071665130,,10268.98,2024-03-22T01:41:05.130Z,DOGE/USDT,1570.35295956,0.152922
1711071665878,,4628.69,2024-03-22T01:41:05.878Z,DOGE/USDT,707.8192748,0.15292
1711071666606,,2655.02,2024-03-22T01:41:06.606Z,DOGE/USDT,406.02689856,0.152928
1711071666797,,4191.4,2024-03-22T01:41:06.797Z,DOGE/USDT,641.158458,0.15297
1711071666939,,130.71126535040423,2024-03-22T01:41:06.939Z,DOGE/USDT,20.0,0.153009
1711071667107,,2494.43,2024-03-22T01:41:07.107Z,DOGE/USDT,381.60289026,0.152982
1711071667545,,3783.53,2024-03-22T01:41:07.545Z,DOGE/USDT,578.80820293,0.152981
1711071668773,,4750.41,2024-03-22T01:41:08.773Z,DOGE/USDT,726.59421114,0.152954
1711071669928,,2477.45,2024-03-22T01:41:09.928Z,DOGE/USDT,378.92350005,0.152949
1711071670562,,4190.66,2024-03-22T01:41:10.562Z,DOGE/USDT,641.12488274,0.152989
1711071671066,,1252.66,2024-03-22T01:41:11.066Z,DOGE/USDT,191.68078054,0.153019
1711071671106,,0.28,2024-03-22T01:41:11.106Z,DOGE/USDT,0.04284532,0.153019
1711071671374,,4974.06,2024-03-22T01:41:11.374Z,DOGE/USDT,761.31967548,0.153058
1711071672295,,4689.85,2024-03-22T01:41:12.295Z,DOGE/USDT,718.0535538,0.153108
1711071673125,,3127.91,2024-03-22T01:41:13.125Z,DOGE/USDT,478.91117219,0.153109
1711071674079,,174.83,2024-03-22T01:41:14.079Z,DOGE/USDT,26.76507436,0.153092
1711071674502,,4990.68,2024-03-22T01:41:14.502Z,DOGE/USDT,763.9982478,0.153085
1711071675158,,520.64,2024-03-22T01:41:15.158Z,DOGE/USDT,79.72768576,0.153134
1711071675190,,730.76,2024-03-22T01:41:15.190Z,DOGE/USDT,111.90420184,0.153134
1711071675440,,3751.41,2024-03-22T01:41:15.440Z,DOGE/USDT,574.55845278,0.153158
1711071675497,,195.91,2024-03-22T01:41:15.497Z,DOGE/USDT,30.00067785,0.153135
1711071676661,,4781.0,2024-03-22T01:41:16.661Z,DOGE/USDT,732.286646,0.153166
1711071676699,,126.85,2024-03-22T01:41:16.699Z,DOGE/USDT,19.42618955,0.153143
1711071677563,,4865.84,2024-03-22T01:41:17.563Z,DOGE/USDT,745.05255496,0.153119
1711071678178,,5018.88,2024-03-22T01:41:18.178Z,DOGE/USDT,768.4156224,0.153105
1711071678422,,5075.4,2024-03-22T01:41:18.422Z,DOGE/USDT,776.9219304,0.153076
1711071678940,,5029.22,2024-03-22T01:41:18.940Z,DOGE/USDT,770.00375732,0.153106
1711071679949,,4398.86,2024-03-22T01:41:19.949Z,DOGE/USDT,673.59303294,0.153129
1711071680798,,5066.64,2024-03-22T01:41:20.798Z,DOGE/USDT,776.27511432,0.153213
1711071681731,,5071.82,2024-03-22T01:41:21.731Z,DOGE/USDT,777.01803946,0.153203
1711071682331,,3702.07,2024-03-22T01:41:22.331Z,DOGE/USDT,567.16823021,0.153203
1711071683163,,4941.28,2024-03-22T01:41:23.163Z,DOGE/USDT,756.9793896,0.153195
1711071685101,,4865.3,2024-03-22T01:41:25.101Z,DOGE/USDT,745.5877638,0.153246
1711071685877,,195.7598418260478,2024-03-22T01:41:25.877Z,DOGE/USDT,30.0,0.153249
1711071686045,,5026.0,2024-03-22T01:41:26.045Z,DOGE/USDT,770.214396,0.153246
1711071686351,,102.14,2024-03-22T01:41:26.351Z,DOGE/USDT,15.65234216,0.153244
1711071686593,,4790.78,2024-03-22T01:41:26.593Z,DOGE/USDT,733.95707756,0.153202
1711071686676,,4540.32,2024-03-22T01:41:26.676Z,DOGE/USDT,695.58156432,0.153201
1711071686895,,1054.35,2024-03-22T01:41:26.895Z,DOGE/USDT,161.57808315,0.153249
1711071687639,,4755.78,2024-03-22T01:41:27.639Z,DOGE/USDT,729.04205088,0.153296
1711071688040,,4430.5,2024-03-22T01:41:28.040Z,DOGE/USDT,679.1380535,0.153287
1711071689401,,4895.0,2024-03-22T01:41:29.401Z,DOGE/USDT,750.18812,0.153256
1711071690421,,4850.74,2024-03-22T01:41:30.421Z,DOGE/USDT,743.38560648,0.153252
1711071690542,,3054.83,2024-03-22T01:41:30.542Z,DOGE/USDT,468.16797165,0.153255
1711071691692,,8238.56,2024-03-22T01:41:31.692Z,DOGE/USDT,1263.0948264,0.153315
1711071691692,,96.03,2024-03-22T01:41:31.692Z,DOGE/USDT,14.72283945,0.153315
1711071691712,,4998.39,2024-03-22T01:41:31.712Z,DOGE/USDT,766.20820149,0.153291
1711071692385,,3279.1,2024-03-22T01:41:32.385Z,DOGE/USDT,502.4860049,0.153239
1711071693493,,3632.31,2024-03-22T01:41:33.493Z,DOGE/USDT,556.48078893,0.153203
1711071693588,,3411.01,2024-03-22T01:41:33.588Z,DOGE/USDT,522.58719806,0.153206
1711071694126,,5016.07,2024-03-22T01:41:34.126Z,DOGE/USDT,768.40674723,0.153189
1711071694217,,233.0,2024-03-22T01:41:34.217Z,DOGE/USDT,35.688843,0.153171
1711071694258,,1418.66,2024-03-22T01:41:34.258Z,DOGE/USDT,217.29757086,0.153171
1711071694601,,4647.97,2024-03-22T01:41:34.601Z,DOGE/USDT,711.81801362,0.153146
1711071695838,,4927.34,2024-03-22T01:41:35.838Z,DOGE/USDT,754.58762962,0.153143
1711071696550,,5011.28,2024-03-22T01:41:36.550Z,DOGE/USDT,767.3271936,0.15312
