datetime,timestamp,cost,price,amount,type,symbol
2024-03-22T21:30:03.000Z,1711143003000,327.9867046771,0.149891,2188.1681,,DOGE/USDT
2024-03-22T21:30:03.000Z,1711143003000,206.4696331924,0.149893,1377.4468,,DOGE/USDT
2024-03-22T21:30:04.000Z,1711143004000,267.2388248238,0.149902,1782.7569,,DOGE/USDT
2024-03-22T21:30:04.000Z,1711143004000,359.4973905416,0.149896,2398.3121,,DOGE/USDT
2024-03-22T21:30:05.000Z,1711143005000,72.2638409888,0.149921,482.0128,,DOGE/USDT
2024-03-22T21:30:05.000Z,1711143005000,191.095138939,0.149894,1274.8685,,DOGE/USDT
2024-03-22T21:30:06.000Z,1711143006000,223.550394237,0.14991,1491.2307,,DOGE/USDT
2024-03-22T21:30:06.000Z,1711143006000,507.6308666992,0.149872,3387.0961,,DOGE/USDT
2024-03-22T21:30:07.000Z,1711143007000,201.9902231844,0.149898,1347.5178,,DOGE/USDT
2024-03-22T21:30:07.000Z,1711143007000,365.6301245224,0.149882,2439.4532,,DOGE/USDT
