price,amount,datetime,type,cost,symbol,timestamp
0.15481,2.0,2024-03-21T22:13:24.038Z,,129.19062076093275,DOGE/USD:DOGE,1711059204038
0.15481,145.0,2024-03-21T22:13:25.854Z,,9366.320005167625,DOGE/USD:DOGE,1711059205854
0.1548,55.0,2024-03-21T22:13:25.855Z,,3552.97157622739,DOGE/USD:DOGE,1711059205855
0.15479,1.0,2024-03-21T22:13:25.917Z,,64.60365656696169,DOGE/USD:DOGE,1711059205917
0.15478,78.0,2024-03-21T22:13:27.939Z,,5039.410776586123,DOGE/USD:DOGE,1711059207939
0.15477,1.0,2024-03-21T22:13:28.290Z,,64.61200491051237,DOGE/USD:DOGE,1711059208290
0.15475,1.0,2024-03-21T22:13:29.251Z,,64.62035541195476,DOGE/USD:DOGE,1711059209251
0.15474,139.0,2024-03-21T22:13:29.256Z,,8982.809874628409,DOGE/USD:DOGE,1711059209256
0.15473,11.0,2024-03-21T22:13:30.853Z,,710.915788793382,DOGE/USD:DOGE,1711059210853
0.15472,1.0,2024-03-21T22:13:30.947Z,,64.63288521199587,DOGE/USD:DOGE,1711059210947
0.15471,1.0,2024-03-21T22:13:30.991Z,,64.6370628918622,DOGE/USD:DOGE,1711059210991
0.1547,409.0,2024-03-21T22:13:31.875Z,,26438.267614738204,DOGE/USD:DOGE,1711059211875
0.15469,2.0,2024-03-21T22:13:35.065Z,,129.29083974400413,DOGE/USD:DOGE,1711059215065
0.15468,1.0,2024-03-21T22:13:35.068Z,,64.64959917248513,DOGE/USD:DOGE,1711059215068
0.15467,7.0,2024-03-21T22:13:35.175Z,,452.5764530936833,DOGE/USD:DOGE,1711059215175
0.15466,1.0,2024-03-21T22:13:35.223Z,,64.6579593948015,DOGE/USD:DOGE,1711059215223
0.15465,52.0,2024-03-21T22:13:35.223Z,,3362.4312964759133,DOGE/USD:DOGE,1711059215223
0.15465,75.0,2024-03-21T22:13:35.537Z,,4849.660523763337,DOGE/USD:DOGE,1711059215537
0.15464,1.0,2024-03-21T22:13:35.843Z,,64.66632177961718,DOGE/USD:DOGE,1711059215843
0.15463,46.0,2024-03-21T22:13:36.714Z,,2974.843174028326,DOGE/USD:DOGE,1711059216714
0.15462,61.0,2024-03-21T22:13:38.357Z,,3945.15586599405,DOGE/USD:DOGE,1711059218357
0.15461,58.0,2024-03-21T22:13:38.357Z,,3751.374425975034,DOGE/USD:DOGE,1711059218357
0.1546,107.0,2024-03-21T22:13:38.357Z,,6921.086675291073,DOGE/USD:DOGE,1711059218357
0.15459,2.0,2024-03-21T22:13:38.358Z,,129.37447441619767,DOGE/USD:DOGE,1711059218358
0.15459,56.0,2024-03-21T22:13:39.898Z,,3622.485283653535,DOGE/USD:DOGE,1711059219898
0.15458,1.0,2024-03-21T22:13:40.189Z,,64.69142191745375,DOGE/USD:DOGE,1711059220189
