date,open,high,low,close,volume
1712510400000,2.8748e-05,2.8748e-05,2.8715e-05,2.8725e-05,231532061.0
1712510460000,2.8714e-05,2.8719e-05,2.8709e-05,2.8709e-05,51921632.0
1712510520000,2.8713e-05,2.8732e-05,2.8713e-05,2.8732e-05,10220820.0
1712510580000,2.8731e-05,2.8731e-05,2.87e-05,2.8713e-05,163517621.0
1712510640000,2.8705e-05,2.8714e-05,2.8691e-05,2.8711e-05,188750548.0
1712510700000,2.8713e-05,2.8714e-05,2.8707e-05,2.8714e-05,84591679.0
1712510760000,2.8707e-05,2.8707e-05,2.8677e-05,2.8677e-05,590937400.0
1712510820000,2.8666e-05,2.8683e-05,2.8663e-05,2.867e-05,167632906.0
1712510880000,2.8665e-05,2.868e-05,2.8647e-05,2.868e-05,133672702.0
1712510940000,2.8646e-05,2.8685e-05,2.8646e-05,2.8667e-05,457816550.0
1712511000000,2.8659e-05,2.8681e-05,2.8631e-05,2.8631e-05,126425806.0
1712511060000,2.8631e-05,2.8673e-05,2.8611e-05,2.8673e-05,599415394.0
1712511120000,2.8647e-05,2.8647e-05,2.8604e-05,2.8604e-05,192545567.0
1712511180000,2.8607e-05,2.8648e-05,2.8598e-05,2.8648e-05,726370000.0
1712511240000,2.8627e-05,2.8647e-05,2.8615e-05,2.8615e-05,94826722.0
1712511300000,2.8613e-05,2.8638e-05,2.8613e-05,2.8632e-05,78655482.0
1712511360000,2.8628e-05,2.8632e-05,2.8606e-05,2.8629e-05,318287028.0
1712511420000,2.8632e-05,2.8632e-05,2.8599e-05,2.8599e-05,322290798.0
1712511480000,2.8599e-05,2.8612e-05,2.8599e-05,2.8603e-05,121859478.0
1712511540000,2.8602e-05,2.8602e-05,2.8573e-05,2.8573e-05,230833679.0
1712511600000,2.8578e-05,2.8579e-05,2.8551e-05,2.8566e-05,206152092.0
1712511660000,2.8568e-05,2.8569e-05,2.8556e-05,2.8569e-05,92816997.0
1712511720000,2.8564e-05,2.8564e-05,2.8538e-05,2.8538e-05,421690070.0
1712511780000,2.854e-05,2.854e-05,2.8488e-05,2.8491e-05,1359853841.0
1712511840000,2.8509e-05,2.8575e-05,2.8506e-05,2.8561e-05,463220617.0
1712511900000,2.8549e-05,2.8558e-05,2.8526e-05,2.8526e-05,89391425.0
1712511960000,2.8545e-05,2.8563e-05,2.8545e-05,2.8563e-05,43173603.0
1712512020000,2.8561e-05,2.8606e-05,2.8561e-05,2.8599e-05,41319405.0
1712512080000,2.8594e-05,2.86e-05,2.8572e-05,2.8572e-05,38574167.0
1712512140000,2.8558e-05,2.8558e-05,2.8542e-05,2.8542e-05,36942425.0
1712512200000,2.8542e-05,2.8569e-05,2.8542e-05,2.8564e-05,109687706.0
1712512260000,2.8557e-05,2.8557e-05,2.8522e-05,2.8524e-05,223667821.0
1712512320000,2.8525e-05,2.8542e-05,2.8524e-05,2.8528e-05,197504623.0
1712512380000,2.8527e-05,2.8527e-05,2.8512e-05,2.8516e-05,472642277.0
1712512440000,2.8516e-05,2.8516e-05,2.8489e-05,2.8495e-05,404737426.0
1712512500000,2.8491e-05,2.8491e-05,2.8466e-05,2.8466e-05,136819250.0
1712512560000,2.8465e-05,2.8501e-05,2.8457e-05,2.85e-05,1533784455.0
1712512620000,2.8491e-05,2.8519e-05,2.8482e-05,2.8497e-05,23276142.0
1712512680000,2.85e-05,2.8518e-05,2.8493e-05,2.8494e-05,399808912.0
1712512740000,2.8495e-05,2.8519e-05,2.8495e-05,2.851e-05,7662434.0
1712512800000,2.851e-05,2.8532e-05,2.851e-05,2.8514e-05,423176945.0
1712512860000,2.8516e-05,2.8555e-05,2.8474e-05,2.8474e-05,671769978.0
1712512920000,2.8474e-05,2.8474e-05,2.8428e-05,2.843e-05,259216428.0
1712512980000,2.8428e-05,2.8436e-05,2.8325e-05,2.8347e-05,2000608493.0
1712513040000,2.8366e-05,2.8385e-05,2.835e-05,2.8379e-05,612803172.0
1712513100000,2.8355e-05,2.8362e-05,2.8326e-05,2.8343e-05,771966412.0
1712513160000,2.8336e-05,2.836e-05,2.8315e-05,2.833e-05,373724649.0
1712513220000,2.834e-05,2.8374e-05,2.834e-05,2.8374e-05,111670503.0
1712513280000,2.8382e-05,2.8451e-05,2.8382e-05,2.8432e-05,1193104290.0
