date,open,high,low,close,volume
1712510400000,0.200645,0.200657,0.200301,0.200339,139690.15
1712510460000,0.200324,0.200462,0.200132,0.200269,157582.36056699042
1712510520000,0.200268,0.200566,0.200227,0.200499,134137.87
1712510580000,0.200526,0.200526,0.199916,0.199944,165365.17872147055
1712510640000,0.199934,0.200095,0.199686,0.200073,191869.42
1712510700000,0.200045,0.200109,0.199962,0.200035,168965.86
1712510760000,0.200021,0.200144,0.199883,0.200075,162269.18
1712510820000,0.200092,0.200332,0.200071,0.200332,135527.75
1712510880000,0.200312,0.20034,0.200078,0.200283,166022.32
1712510940000,0.200275,0.200275,0.200007,0.200063,140006.58
1712511000000,0.200068,0.200284,0.19997,0.200013,133991.6475055119
1712511060000,0.20001,0.200299,0.199893,0.200283,142473.35
1712511120000,0.200284,0.200284,0.199838,0.199945,135373.00528052938
1712511180000,0.199948,0.200358,0.199838,0.20022,177267.19836750915
1712511240000,0.200233,0.200292,0.199993,0.200206,173810.02
1712511300000,0.200208,0.200426,0.200053,0.200402,173602.37
1712511360000,0.200383,0.200394,0.20017,0.200387,164762.07
1712511420000,0.200387,0.200441,0.200309,0.200369,494505.49
1712511480000,0.200369,0.200475,0.200369,0.200369,887000.02
1712511540000,0.200369,0.200369,0.199991,0.200029,589983.06
1712511600000,0.200063,0.200102,0.199956,0.200035,149538.81
1712511660000,0.200024,0.200078,0.19996,0.19998,134450.86
1712511720000,0.199999,0.20003,0.199893,0.199899,129025.1087789462
1712511780000,0.199925,0.199978,0.19981,0.19981,214895.95
1712511840000,0.19981,0.200184,0.199611,0.199944,246947.52870779773
1712511900000,0.19987,0.200011,0.199439,0.199459,211885.19421428928
1712511960000,0.199493,0.199888,0.199493,0.199838,179086.45
1712512020000,0.199847,0.200453,0.199847,0.200299,229720.04
1712512080000,0.200322,0.200438,0.200064,0.200066,197360.05027760428
1712512140000,0.200064,0.200064,0.199669,0.199792,190443.03
1712512200000,0.199833,0.200054,0.199761,0.199936,181056.81
1712512260000,0.199956,0.199958,0.199675,0.199725,167640.72
1712512320000,0.199717,0.200129,0.199717,0.200072,146244.2
1712512380000,0.200026,0.2001,0.199842,0.199915,151948.26
1712512440000,0.199952,0.199952,0.199652,0.199751,150122.27
1712512500000,0.199706,0.199706,0.199336,0.199502,688693.85
1712512560000,0.199496,0.199662,0.199374,0.199662,208433.8487893977
1712512620000,0.199638,0.199816,0.199434,0.199689,184836.84
1712512680000,0.199677,0.199925,0.199677,0.199859,181408.95
1712512740000,0.199838,0.199986,0.199801,0.199839,151828.7
1712512800000,0.199889,0.200099,0.199704,0.199776,174941.26
1712512860000,0.199817,0.200068,0.19937,0.199417,143278.26
1712512920000,0.199414,0.199414,0.198689,0.198718,254530.75997488317
1712512980000,0.198696,0.198696,0.19764,0.198056,351302.65360712726
1712513040000,0.198038,0.198469,0.198038,0.198342,240494.92
1712513100000,0.198363,0.198363,0.197907,0.19805,239044.49
1712513160000,0.198078,0.198206,0.19796,0.19805,243409.61
1712513220000,0.198,0.198489,0.197991,0.198391,229062.76626824008
1712513280000,0.198421,0.198912,0.198421,0.198756,214283.09622174356
1712513340000,0.198769,0.198907,0.198468,0.198482,234549.14
1712513400000,0.198435,0.198808,0.19838,0.19873,203209.11
1712513460000,0.198697,0.199001,0.198269,0.19851,194324.79
1712513520000,0.19849,0.19849,0.198221,0.198346,215604.97
1712513580000,0.198351,0.198353,0.197859,0.197899,195305.69
1712513640000,0.197898,0.198296,0.197898,0.198296,197989.7
1712513700000,0.198313,0.198321,0.198076,0.198248,174873.37
1712513760000,0.198252,0.198318,0.198057,0.198091,145116.08
1712513820000,0.198139,0.198139,0.19794,0.198027,162794.29
1712513880000,0.198057,0.198255,0.198008,0.198137,142911.97
1712513940000,0.198145,0.198187,0.197998,0.198045,109057.83
1712514000000,0.19805,0.19814,0.198005,0.198135,137199.75
1712514060000,0.198134,0.198335,0.198061,0.198088,125427.41
1712514120000,0.198086,0.198287,0.197938,0.198196,153839.14
1712514180000,0.198167,0.198378,0.198167,0.198198,142304.1924959011
1712514240000,0.198252,0.198252,0.197851,0.197872,135543.94
1712514300000,0.19787,0.19787,0.19748,0.197616,163854.79575313756
1712514360000,0.197608,0.197679,0.197443,0.197449,169156.0
1712514420000,0.197495,0.197698,0.197409,0.197496,142237.31
1712514480000,0.197512,0.197695,0.197478,0.197695,151331.41892306446
1712514540000,0.197633,0.197649,0.197539,0.197558,145541.76
1712514600000,0.197575,0.197654,0.197312,0.197644,282653.45
1712514660000,0.197643,0.197776,0.197389,0.197428,134051.414347206
1712514720000,0.197468,0.19756,0.197195,0.197228,138656.89130201773
1712514780000,0.197222,0.197222,0.196954,0.196999,184600.71
1712514840000,0.197016,0.197265,0.196967,0.197036,160128.2293416723
1712514900000,0.197043,0.197307,0.197031,0.197167,168481.69
1712514960000,0.197161,0.197182,0.196838,0.196944,141094.78
1712515020000,0.196941,0.197155,0.196774,0.196887,202999.1958324826
1712515080000,0.196862,0.19695,0.196672,0.196747,188573.0141675174
1712515140000,0.196777,0.196937,0.196764,0.196808,162442.72
1712515200000,0.196809,0.197512,0.196719,0.197341,162799.00514933726
1712515260000,0.197353,0.197645,0.197324,0.19751,207963.34
1712515320000,0.197504,0.197686,0.197462,0.197485,261745.7956988355
1712515380000,0.197528,0.197822,0.197461,0.197822,153838.25
1712515440000,0.197826,0.197916,0.197744,0.19781,160266.21513285476
1712515500000,0.197736,0.198121,0.197627,0.198095,186431.32
1712515560000,0.198131,0.198209,0.19781,0.197876,152422.28
1712515620000,0.197892,0.197908,0.197727,0.197878,176038.04815384926
1712515680000,0.197855,0.197969,0.197796,0.197901,163911.60388798514
1712515740000,0.197865,0.198189,0.197865,0.198062,151273.11452513572
1712515800000,0.198052,0.198052,0.197867,0.198006,143615.59
1712515860000,0.198012,0.198304,0.198012,0.198289,127768.63
1712515920000,0.198232,0.198277,0.198055,0.198196,184814.74
1712515980000,0.198126,0.1984,0.19803,0.1984,146595.35
1712516040000,0.198397,0.198423,0.197943,0.197943,196553.9
1712516100000,0.197977,0.198047,0.197883,0.197964,174669.26
1712516160000,0.197978,0.198156,0.197894,0.197912,158257.34
1712516220000,0.197887,0.19822,0.197887,0.198082,162121.44
1712516280000,0.198019,0.198138,0.197855,0.197912,171033.32
1712516340000,0.197925,0.197976,0.197835,0.19785,144203.8
1712516400000,0.197857,0.197857,0.197596,0.197736,250912.1
1712516460000,0.197721,0.197721,0.197477,0.19757,145524.36
1712516520000,0.19757,0.197663,0.197497,0.197663,132063.32
1712516580000,0.197659,0.197689,0.197441,0.197486,150280.77
1712516640000,0.197485,0.197619,0.197484,0.197515,143136.12
1712516700000,0.19751,0.197568,0.197264,0.197285,127087.19
1712516760000,0.197306,0.197432,0.197083,0.197127,159246.63
1712516820000,0.197164,0.197189,0.196987,0.197022,213628.43
1712516880000,0.197016,0.197121,0.19692,0.197033,152213.91
1712516940000,0.196997,0.197045,0.196726,0.196765,124263.94
1712517000000,0.196736,0.19703,0.196716,0.196859,143879.6
1712517060000,0.196861,0.197213,0.196861,0.197112,178918.7053903263
1712517120000,0.19708,0.197339,0.19708,0.197321,158152.61
1712517180000,0.19729,0.197332,0.197098,0.197098,188223.8
1712517240000,0.197119,0.197552,0.197019,0.197552,143337.4
1712517300000,0.197525,0.197541,0.197112,0.197155,190973.86
1712517360000,0.197151,0.197284,0.197077,0.197254,183360.18
1712517420000,0.197234,0.197388,0.196957,0.196961,178555.2044899543
1712517480000,0.19696,0.197117,0.196765,0.197105,200701.58
1712517540000,0.197111,0.197435,0.196934,0.197352,335497.31
1712517600000,0.19735,0.197619,0.197315,0.197508,174920.73
1712517660000,0.197511,0.197908,0.197511,0.19778,213274.13
1712517720000,0.197781,0.198281,0.19778,0.198146,271061.37
1712517780000,0.1982,0.198309,0.1978,0.197875,195720.35
1712517840000,0.197877,0.198112,0.197877,0.198112,231562.66
1712517900000,0.198115,0.198124,0.197657,0.197663,162732.54
1712517960000,0.197678,0.19773,0.197509,0.197693,205175.490122642
1712518020000,0.197693,0.197861,0.197693,0.19784,210178.37243445995
1712518080000,0.19784,0.19784,0.19773,0.197734,159020.44
1712518140000,0.197738,0.19775,0.197576,0.197635,163500.0
1712518200000,0.197661,0.197859,0.197559,0.197855,143941.58
1712518260000,0.197916,0.197916,0.197805,0.197866,139809.26
1712518320000,0.19787,0.197893,0.197592,0.197861,122008.27
1712518380000,0.197887,0.198701,0.197736,0.198463,320428.8662711077
1712518440000,0.198478,0.198478,0.197905,0.197914,213423.46
1712518500000,0.19788,0.198488,0.19788,0.198232,253520.7710874209
1712518560000,0.198247,0.19848,0.19821,0.198427,241888.35
1712518620000,0.19843,0.19853,0.198255,0.19851,213519.78
1712518680000,0.198497,0.198497,0.197955,0.198114,200462.6
1712518740000,0.19812,0.19812,0.197877,0.197889,206854.0
1712518800000,0.197924,0.198257,0.197924,0.198147,164640.88
1712518860000,0.19813,0.198184,0.198042,0.198119,187856.27
1712518920000,0.198117,0.198229,0.198078,0.198141,178695.5
1712518980000,0.198172,0.198522,0.198156,0.198493,161329.88
1712519040000,0.198538,0.198538,0.198232,0.198245,154044.64
1712519100000,0.198261,0.198569,0.198221,0.198478,168115.59
1712519160000,0.198478,0.198478,0.198132,0.19814,168939.224577566
1712519220000,0.198181,0.198356,0.19815,0.19829,188881.57639565438
1712519280000,0.198274,0.198374,0.198112,0.198167,153085.58
1712519340000,0.198137,0.198137,0.197911,0.198018,149952.0
1712519400000,0.198004,0.198116,0.197786,0.197836,177198.1
1712519460000,0.197809,0.197992,0.197737,0.197861,157595.5
1712519520000,0.197867,0.197867,0.197054,0.197142,182928.4
1712519580000,0.197092,0.197149,0.19642,0.19689,285865.11057358305
1712519640000,0.196843,0.197096,0.196454,0.196748,279769.48
1712519700000,0.196811,0.197001,0.196617,0.196788,294177.46509198716
1712519760000,0.196783,0.197158,0.19673,0.197121,233339.34
1712519820000,0.197127,0.19716,0.196865,0.197035,205198.63
1712519880000,0.197036,0.197036,0.196763,0.196793,215417.04
1712519940000,0.196797,0.197009,0.196748,0.19691,198688.63
1712520000000,0.196882,0.196952,0.19651,0.19676,185633.44379259922
1712520060000,0.196779,0.197123,0.196588,0.197059,156602.22
1712520120000,0.197004,0.197258,0.196869,0.197258,195606.91
1712520180000,0.197257,0.19733,0.1969,0.197125,258814.27
1712520240000,0.197071,0.197277,0.19707,0.197239,224999.77
1712520300000,0.197258,0.19738,0.197204,0.197249,191065.19
1712520360000,0.197338,0.197476,0.197294,0.197375,163195.65
1712520420000,0.197311,0.197585,0.197278,0.197369,178770.9839499271
1712520480000,0.197409,0.197612,0.197376,0.197528,144016.49
1712520540000,0.197525,0.197598,0.1974,0.197598,135901.13
1712520600000,0.197579,0.197713,0.197509,0.19766,175942.94
1712520660000,0.197711,0.19794,0.197626,0.197906,158599.21
1712520720000,0.197918,0.19805,0.197894,0.198032,151781.29
1712520780000,0.198034,0.198034,0.197864,0.197902,146848.0089569917
1712520840000,0.1979,0.197955,0.197755,0.197936,126567.06
1712520900000,0.197894,0.197894,0.197589,0.197702,139478.728966431
1712520960000,0.197675,0.198018,0.197675,0.197973,149451.75
1712521020000,0.197969,0.198329,0.197917,0.1982,187895.89
1712521080000,0.198211,0.1985,0.198196,0.198308,213790.5930516105
1712521140000,0.198308,0.198308,0.198,0.198,250314.55
1712521200000,0.198029,0.198029,0.197751,0.197891,179910.8523334293
1712521260000,0.197878,0.19806,0.197788,0.197979,185665.99
1712521320000,0.197957,0.198175,0.197892,0.198157,157212.85
1712521380000,0.198117,0.198163,0.197903,0.197956,171282.8076232717
1712521440000,0.197959,0.197978,0.197836,0.197879,163826.77397433954
1712521500000,0.197879,0.197935,0.197674,0.197701,149368.28
1712521560000,0.197701,0.197814,0.197621,0.197668,159249.78
1712521620000,0.197684,0.197932,0.197681,0.197879,136265.88
1712521680000,0.197839,0.198132,0.197836,0.19807,142195.2744689917
1712521740000,0.198053,0.198056,0.197835,0.197935,148532.44
1712521800000,0.197915,0.198285,0.197915,0.198166,145863.7
1712521860000,0.198166,0.198219,0.197994,0.198219,162587.11
1712521920000,0.198241,0.198316,0.198223,0.198248,158419.76
1712521980000,0.198266,0.198505,0.198266,0.198439,139462.00753755373
1712522040000,0.198498,0.198523,0.198425,0.19847,152029.99
1712522100000,0.198472,0.198712,0.198385,0.198553,169904.47054814934
1712522160000,0.198544,0.198637,0.198357,0.198564,156198.4
1712522220000,0.198564,0.198573,0.198344,0.198347,168529.25796531083
1712522280000,0.198304,0.198475,0.198244,0.198419,137659.93
1712522340000,0.198412,0.198771,0.198401,0.198761,158322.02
1712522400000,0.198753,0.19876,0.198596,0.198596,143434.3
1712522460000,0.198589,0.198619,0.198358,0.198416,172250.82
1712522520000,0.198382,0.198578,0.198369,0.198547,164396.67742851676
1712522580000,0.198517,0.198697,0.198494,0.198694,153399.36
1712522640000,0.198664,0.199418,0.198594,0.19916,231692.84858969858
1712522700000,0.19915,0.19935,0.198951,0.199315,213585.1
1712522760000,0.199292,0.200156,0.199249,0.199805,534780.7014122984
1712522820000,0.199795,0.200153,0.199596,0.199748,255778.90448879192
1712522880000,0.199737,0.199857,0.199558,0.199695,225919.63
1712522940000,0.199532,0.199896,0.199532,0.199698,222380.13
1712523000000,0.199684,0.199778,0.199459,0.199506,228020.62
1712523060000,0.199481,0.199553,0.199242,0.199242,212747.13
1712523120000,0.19917,0.199303,0.199047,0.199144,191767.57
1712523180000,0.199135,0.199159,0.19896,0.198978,152044.29
1712523240000,0.198912,0.19898,0.198596,0.198641,198984.12
1712523300000,0.198622,0.198892,0.198602,0.198892,156846.02
1712523360000,0.198849,0.199,0.198733,0.19899,176392.75
1712523420000,0.198966,0.19897,0.198743,0.19878,175983.35
1712523480000,0.198733,0.198733,0.198571,0.198629,150377.99
1712523540000,0.19866,0.198715,0.198592,0.198602,132064.41
1712523600000,0.198625,0.19887,0.198589,0.198744,126082.12
1712523660000,0.198784,0.199188,0.198757,0.199057,157930.28
1712523720000,0.198962,0.199024,0.198786,0.198915,166200.37524357764
1712523780000,0.198915,0.198916,0.198625,0.198724,131853.43
1712523840000,0.198682,0.198706,0.198487,0.198507,170974.66
1712523900000,0.198491,0.198499,0.198208,0.198422,168938.6278437325
1712523960000,0.198424,0.198657,0.198367,0.19863,168406.25
1712524020000,0.198613,0.198924,0.19859,0.19869,145663.41
1712524080000,0.198684,0.198813,0.198522,0.198813,181602.49
1712524140000,0.19882,0.199265,0.198819,0.199037,159455.31
1712524200000,0.199035,0.199276,0.198894,0.199188,200075.86
1712524260000,0.199108,0.199344,0.199108,0.199238,164013.83214105744
