date,open,high,low,close,volume
1712510400000,0.20059,0.20061,0.20034,0.20035,9353.0
1712510460000,0.20035,0.20035,0.20022,0.20023,10644.0
1712510520000,0.20023,0.2005,0.20021,0.20049,22549.0
1712510580000,0.20049,0.20049,0.19994,0.19999,11955.0
1712510640000,0.19999,0.20007,0.19999,0.2,11077.0
1712510700000,0.2,0.2001,0.2,0.20009,20452.0
1712510760000,0.20009,0.20009,0.19991,0.20007,14669.0
1712510820000,0.20007,0.20031,0.20007,0.20031,15258.0
1712510880000,0.20031,0.20034,0.20021,0.20034,11508.0
1712510940000,0.20034,0.20034,0.20019,0.20019,4904.0
1712511000000,0.20019,0.20034,0.20004,0.20008,17175.0
1712511060000,0.20008,0.20029,0.20002,0.20029,10946.0
1712511120000,0.20029,0.20029,0.19991,0.19991,7758.0
1712511180000,0.19991,0.20016,0.19991,0.20016,16628.0
1712511240000,0.20016,0.2003,0.20007,0.2003,28987.0
1712511300000,0.2003,0.20042,0.2002,0.20036,21017.0
1712511360000,0.20036,0.2004,0.20018,0.2004,10955.0
1712511420000,0.2004,0.2004,0.20034,0.20035,4589.0
1712511480000,0.20035,0.20035,0.20016,0.20016,14920.0
1712511540000,0.20016,0.20022,0.19995,0.19995,12150.0
1712511600000,0.19995,0.19999,0.19991,0.19994,9880.0
1712511660000,0.19994,0.19995,0.19991,0.19995,13702.0
1712511720000,0.19995,0.19995,0.19987,0.19988,22034.0
1712511780000,0.19988,0.19988,0.19963,0.19965,39043.0
1712511840000,0.19965,0.19995,0.19959,0.19988,31149.0
1712511900000,0.19988,0.19988,0.19944,0.19945,25841.0
1712511960000,0.19945,0.19982,0.19944,0.19982,14692.0
1712512020000,0.19982,0.20034,0.19976,0.2002,7662.0
1712512080000,0.2002,0.20033,0.20012,0.20012,3521.0
1712512140000,0.20012,0.20012,0.19966,0.19967,31579.0
1712512200000,0.19967,0.19995,0.19967,0.19988,25033.0
1712512260000,0.19988,0.19989,0.19965,0.19966,16846.0
1712512320000,0.19966,0.20004,0.19966,0.20003,12305.0
1712512380000,0.20003,0.20003,0.19983,0.19984,20968.0
1712512440000,0.19984,0.19988,0.1996,0.19966,9676.0
1712512500000,0.19966,0.19966,0.19927,0.1993,7184.0
1712512560000,0.1993,0.19951,0.19926,0.19951,12235.0
1712512620000,0.19951,0.19965,0.19933,0.19965,6761.0
1712512680000,0.19965,0.1998,0.19961,0.19968,10893.0
1712512740000,0.19968,0.19991,0.19968,0.19976,20903.0
1712512800000,0.19976,0.19984,0.19967,0.19968,10479.0
1712512860000,0.19968,0.1999,0.1993,0.1993,3752.0
1712512920000,0.1993,0.1993,0.19862,0.19864,31642.0
1712512980000,0.19864,0.19864,0.1976,0.19792,15012.0
1712513040000,0.19792,0.1982,0.19792,0.1982,13667.0
1712513100000,0.1982,0.1982,0.19797,0.19797,13740.0
1712513160000,0.19797,0.19797,0.19791,0.19792,26972.0
1712513220000,0.19792,0.19833,0.19792,0.19832,7382.0
1712513280000,0.19832,0.19879,0.19832,0.19858,21667.0
1712513340000,0.19858,0.19871,0.19855,0.19863,21760.0
1712513400000,0.19863,0.19863,0.19833,0.19862,22171.0
1712513460000,0.19862,0.19879,0.1982,0.19824,11088.0
1712513520000,0.19824,0.19838,0.19824,0.19829,12375.0
1712513580000,0.19829,0.19829,0.19785,0.19785,22361.0
1712513640000,0.19785,0.19813,0.19785,0.19813,12128.0
1712513700000,0.19813,0.19819,0.19804,0.19805,20900.0
1712513760000,0.19805,0.1982,0.19797,0.19804,14084.0
1712513820000,0.19804,0.19804,0.19793,0.19793,10516.0
1712513880000,0.19793,0.19812,0.19793,0.19804,12973.0
1712513940000,0.19804,0.1981,0.19789,0.19789,15762.0
1712514000000,0.19789,0.19805,0.19789,0.19796,22658.0
1712514060000,0.19796,0.19816,0.19796,0.19803,15942.0
1712514120000,0.19803,0.19818,0.19788,0.19809,18189.0
1712514180000,0.19809,0.19824,0.19808,0.19811,13513.0
1712514240000,0.19811,0.19811,0.19793,0.19793,2618.0
1712514300000,0.19793,0.19793,0.19744,0.19758,5963.0
1712514360000,0.19758,0.19759,0.19736,0.19736,16498.0
1712514420000,0.19736,0.19757,0.19736,0.19757,6468.0
1712514480000,0.19757,0.19757,0.19744,0.19744,4703.0
1712514540000,0.19744,0.19757,0.19744,0.19752,5849.0
1712514600000,0.19752,0.19752,0.19738,0.19742,7090.0
1712514660000,0.19742,0.19758,0.1974,0.19741,17320.0
1712514720000,0.19741,0.19741,0.19715,0.19722,23669.0
1712514780000,0.19722,0.19722,0.19693,0.19693,33257.0
1712514840000,0.19693,0.19723,0.19693,0.19716,12577.0
1712514900000,0.19716,0.19721,0.19699,0.19707,10458.0
1712514960000,0.19707,0.1971,0.19703,0.19703,12005.0
1712515020000,0.19703,0.1971,0.19673,0.19681,23035.0
1712515080000,0.19681,0.19684,0.19671,0.19684,24363.0
1712515140000,0.19684,0.19688,0.19679,0.19682,32834.0
1712515200000,0.19682,0.19739,0.19666,0.19737,25291.0
1712515260000,0.19737,0.19755,0.19737,0.19749,35185.0
1712515320000,0.1975,0.19761,0.19746,0.19746,30447.0
1712515380000,0.19746,0.19778,0.19746,0.19778,18504.0
1712515440000,0.19778,0.19787,0.19769,0.19769,15134.0
1712515500000,0.19769,0.19811,0.19764,0.19811,19487.0
1712515560000,0.19811,0.19816,0.19786,0.19786,16990.0
1712515620000,0.19786,0.1979,0.19777,0.19782,19094.0
