date,open,high,low,close,volume
1712638920000,2.8677e-05,2.8715e-05,2.8598e-05,2.8598e-05,500000000.0
1712638980000,2.8598e-05,2.873e-05,2.8598e-05,2.873e-05,15836800.0
1712639040000,2.873e-05,2.873e-05,2.873e-05,2.873e-05,0.0
1712639100000,2.873e-05,2.873e-05,2.873e-05,2.873e-05,0.0
1712639160000,2.873e-05,2.873e-05,2.873e-05,2.873e-05,0.0
1712639220000,2.873e-05,2.873e-05,2.873e-05,2.873e-05,0.0
1712639280000,2.873e-05,2.873e-05,2.873e-05,2.873e-05,0.0
1712639340000,2.873e-05,2.873e-05,2.873e-05,2.873e-05,0.0
1712639400000,2.873e-05,2.873e-05,2.8626e-05,2.8626e-05,1668404.225743
1712639460000,2.8626e-05,2.8626e-05,2.8626e-05,2.8626e-05,0.0
1712639520000,2.8626e-05,2.8626e-05,2.8626e-05,2.8626e-05,0.0
1712639580000,2.8626e-05,2.8695e-05,2.8626e-05,2.8689e-05,6452600.000008
1712639640000,2.8689e-05,2.8689e-05,2.8689e-05,2.8689e-05,0.0
1712639700000,2.8689e-05,2.8689e-05,2.8689e-05,2.8689e-05,0.0
1712639760000,2.8689e-05,2.8689e-05,2.8689e-05,2.8689e-05,0.0
1712639820000,2.8689e-05,2.8689e-05,2.8674e-05,2.8674e-05,10340000.0
1712639880000,2.8674e-05,2.8693e-05,2.8668e-05,2.8693e-05,26330000.0
1712639940000,2.8693e-05,2.8718e-05,2.8693e-05,2.8718e-05,11470000.0
1712640000000,2.8718e-05,2.8718e-05,2.8718e-05,2.8718e-05,0.0
1712640060000,2.8718e-05,2.8722e-05,2.8718e-05,2.8722e-05,236122.187164
1712640120000,2.8722e-05,2.8732e-05,2.8722e-05,2.8726e-05,12015000.0
1712640180000,2.8726e-05,2.8727e-05,2.8726e-05,2.8727e-05,84805909.201136
1712640240000,2.8727e-05,2.8727e-05,2.8727e-05,2.8727e-05,0.0
1712640300000,2.8727e-05,2.8727e-05,2.8727e-05,2.8727e-05,0.0
1712640360000,2.8727e-05,2.8733e-05,2.8727e-05,2.8733e-05,17463306.943722
1712640420000,2.8733e-05,2.8814e-05,2.8731e-05,2.8814e-05,2474630.089486
1712640480000,2.8814e-05,2.8814e-05,2.8814e-05,2.8814e-05,0.0
1712640540000,2.8814e-05,2.8854e-05,2.8814e-05,2.8854e-05,119037.554987
1712640600000,2.8854e-05,2.8868e-05,2.8854e-05,2.8868e-05,610000.0
1712640660000,2.8868e-05,2.8868e-05,2.8867e-05,2.8867e-05,1830000.0
1712640720000,2.8867e-05,2.8867e-05,2.8867e-05,2.8867e-05,0.0
1712640780000,2.8867e-05,2.8867e-05,2.8804e-05,2.8804e-05,10250000.0
1712640840000,2.8804e-05,2.8804e-05,2.8801e-05,2.8801e-05,74520900.0
1712640900000,2.8801e-05,2.8801e-05,2.8801e-05,2.8801e-05,0.0
1712640960000,2.8801e-05,2.8823e-05,2.8801e-05,2.8823e-05,199185.307925
1712641020000,2.8823e-05,2.8823e-05,2.8774e-05,2.8774e-05,10973100.715924
1712641080000,2.8774e-05,2.8774e-05,2.8774e-05,2.8774e-05,0.0
1712641140000,2.8774e-05,2.8774e-05,2.8757e-05,2.8757e-05,119037.554987
1712641200000,2.8757e-05,2.8757e-05,2.8706e-05,2.8706e-05,4888714.92146
1712641260000,2.8706e-05,2.8709e-05,2.8706e-05,2.8709e-05,1545300.744397
1712641320000,2.8709e-05,2.8709e-05,2.8709e-05,2.8709e-05,0.0
1712641380000,2.8709e-05,2.8709e-05,2.8709e-05,2.8709e-05,0.0
1712641440000,2.8709e-05,2.8718e-05,2.8709e-05,2.8718e-05,17110062.712216
1712641500000,2.8718e-05,2.8718e-05,2.8704e-05,2.8704e-05,4239600.0
1712641560000,2.8704e-05,2.873e-05,2.8704e-05,2.873e-05,90000.0
1712641620000,2.873e-05,2.873e-05,2.873e-05,2.873e-05,0.0
